,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
42,43,"ف عرفت أنا قد كذبنا في المدارس الابتدائية و الثانوية في ديار الكفر التي تربينا فيها , و أن العصور الوسطى لم تكن عصول الظلام و الانحطاط العام كما قيل لنا , بل كانت عصور الازدهار و النمو و الارتقاء المعنوي و الحسي , لكن عند المسلمين .","['ف', 'عرفت', 'أنا', 'قد', 'كذبنا', 'في', 'المدارس', 'الابتدائية', 'و', 'الثانوية', 'في', 'ديار', 'الكفر', 'التي', 'تربينا', 'فيها', ',', 'و', 'أن', 'العصور', 'الوسطى', 'لم', 'تكن', 'عصول', 'الظلام', 'و', 'الانحطاط', 'العام', 'كما', 'قيل', 'لنا', ',', 'بل', 'كانت', 'عصور', 'الازدهار', 'و', 'النمو', 'و', 'الارتقاء', 'المعنوي', 'و', 'الحسي', ',', 'لكن', 'عند', 'المسلمين', '.']","['PRT', 'VRB', 'NOM', 'PRT', 'VRB+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'PRT+NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB-PASS', 'PRT+NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
43,44,"كنا ندرس أن الحضارة كلها كانت في أوربا , و درسنا تاريخ الفراعنة و اليونان و الروم ,","['كنا', 'ندرس', 'أن', 'الحضارة', 'كلها', 'كانت', 'في', 'أوربا', ',', 'و', 'درسنا', 'تاريخ', 'الفراعنة', 'و', 'اليونان', 'و', 'الروم', ',']","['VRB', 'VRB', 'PRT', 'NOM', 'NOM+NOM', 'VRB', 'PRT', 'PROP', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'PROP', 'PRT', 'NOM', 'PNX']",Saudi Arabia
44,45,"ثم قفزنا فوق ألف عام من تاريخ المسلمين المجيد العظيم , و بدأنا ب دراسة النهضة الأوربية ,","['ثم', 'قفزنا', 'فوق', 'ألف', 'عام', 'من', 'تاريخ', 'المسلمين', 'المجيد', 'العظيم', ',', 'و', 'بدأنا', 'ب', 'دراسة', 'النهضة', 'الأوربية', ',']","['PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'PRT', 'NOM', 'PROP', 'PROP', 'PNX']",Modern Standard Arabic
45,46,"ف ل ذلك معظم المسلمين عندنا لا يعرفون شيئا عن تاريخهم , بل يستحيون منه و يظنون ءننا لم نقدم شيئا إيجابيا ل العالم , و ذلك ذكره بابا فاتيكان – بندكت .","['ف', 'ل', 'ذلك', 'معظم', 'المسلمين', 'عندنا', 'لا', 'يعرفون', 'شيئا', 'عن', 'تاريخهم', ',', 'بل', 'يستحيون', 'منه', 'و', 'يظنون', 'ءننا', 'لم', 'نقدم', 'شيئا', 'إيجابيا', 'ل', 'العالم', ',', 'و', 'ذلك', 'ذكره', 'بابا', 'فاتيكان', '–', 'بندكت', '.']","['PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'VRB+NOM', 'PROP', 'PROP', 'PNX', 'PROP', 'PNX']",Sudan
46,47,"لما تعرفت على تاريخنا العظيم ، و عقيدةنا السليمة التي توافق العقل الصريح الصحيح و الفطرة السليمة , عرفت تفاهة الحضارة الغربية المعتمدة على تطوير المادة المجردة ، و إشباع الغرائز الحيوانية في الإنسان فقط ,","['لما', 'تعرفت', 'على', 'تاريخنا', 'العظيم', '،', 'و', 'عقيدةنا', 'السليمة', 'التي', 'توافق', 'العقل', 'الصريح', 'الصحيح', 'و', 'الفطرة', 'السليمة', ',', 'عرفت', 'تفاهة', 'الحضارة', 'الغربية', 'المعتمدة', 'على', 'تطوير', 'المادة', 'المجردة', '،', 'و', 'إشباع', 'الغرائز', 'الحيوانية', 'في', 'الإنسان', 'فقط', ',']","['PRT', 'VRB', 'PRT', 'NOM+NOM', 'NOM', 'PNX', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
47,48,"و عرفت دناءة فلسفاتهم الضالة المضلة , التي لا تساوي شيئا مقارنة ب عقيدةنا في وضوحها و عمقها و سهولةها و ثمراتها الطيبة العذبة ,","['و', 'عرفت', 'دناءة', 'فلسفاتهم', 'الضالة', 'المضلة', ',', 'التي', 'لا', 'تساوي', 'شيئا', 'مقارنة', 'ب', 'عقيدةنا', 'في', 'وضوحها', 'و', 'عمقها', 'و', 'سهولةها', 'و', 'ثمراتها', 'الطيبة', 'العذبة', ',']","['PRT', 'VRB', 'NOM', 'NOM+NOM', 'NOM', 'NOM', 'PNX', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
48,49,و الذي ذاق المر و اللذيذ ، اللذيذ الطيب يعرف قيمةه و يقدره أكثر من الذي لم يذق المر .,"['و', 'الذي', 'ذاق', 'المر', 'و', 'اللذيذ', '،', 'اللذيذ', 'الطيب', 'يعرف', 'قيمةه', 'و', 'يقدره', 'أكثر', 'من', 'الذي', 'لم', 'يذق', 'المر', '.']","['PRT', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'PNX', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PRT', 'VRB+NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'PNX']",Saudi Arabia
49,50,"ل معرفةي ب ما سبق , حاولت أن آتي السعودية ست سنوات , حتى قبلت ب جامعة الإمام , و الحمد ل الله ,","['ل', 'معرفةي', 'ب', 'ما', 'سبق', ',', 'حاولت', 'أن', 'آتي', 'السعودية', 'ست', 'سنوات', ',', 'حتى', 'قبلت', 'ب', 'جامعة', 'الإمام', ',', 'و', 'الحمد', 'ل', 'الله', ',']","['PRT', 'NOM+NOM', 'PRT', 'NOM', 'VRB', 'PNX', 'VRB', 'PRT', 'VRB', 'PROP', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB-PASS', 'PRT', 'NOM', 'PROP', 'PNX', 'PRT', 'NOM', 'PRT', 'PROP', 'PNX']",Saudi Arabia
50,51,و أتيحت لي الفرصة ل طلب العلم بين يدي العلماء الربانيين و العارفين ب الله و ب دينه .,"['و', 'أتيحت', 'لي', 'الفرصة', 'ل', 'طلب', 'العلم', 'بين', 'يدي', 'العلماء', 'الربانيين', 'و', 'العارفين', 'ب', 'الله', 'و', 'ب', 'دينه', '.']","['PRT', 'VRB-PASS', 'PRT+NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'PROP', 'PRT', 'PRT', 'NOM+NOM', 'PNX']",Saudi Arabia
51,52,"ل قد بنيت أسس كل علم قبل مجيئي السعودية , و عرفت ماذا أريد أن أدرس ,","['ل', 'قد', 'بنيت', 'أسس', 'كل', 'علم', 'قبل', 'مجيئي', 'السعودية', ',', 'و', 'عرفت', 'ماذا', 'أريد', 'أن', 'أدرس', ',']","['PRT', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PROP', 'PNX', 'PRT', 'VRB', 'NOM', 'VRB', 'PRT', 'VRB', 'PNX']",Modern Standard Arabic
52,53,"ف جهزت قائمة طويلة جدا ل الكتب التي أريد شراءها , و دراسةها , و الكتب التي أريد مطالعةها فيما بعد ل الاستزادة و التوسع أكثر , كما نزلت من الإنترنت حوالي عشرة آلاف كتاب و اطلعت على كثير منها .","['ف', 'جهزت', 'قائمة', 'طويلة', 'جدا', 'ل', 'الكتب', 'التي', 'أريد', 'شراءها', ',', 'و', 'دراسةها', ',', 'و', 'الكتب', 'التي', 'أريد', 'مطالعةها', 'فيما', 'بعد', 'ل', 'الاستزادة', 'و', 'التوسع', 'أكثر', ',', 'كما', 'نزلت', 'من', 'الإنترنت', 'حوالي', 'عشرة', 'آلاف', 'كتاب', 'و', 'اطلعت', 'على', 'كثير', 'منها', '.']","['PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PNX', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT+NOM', 'PNX']",Modern Standard Arabic
53,54,"وجدت نفسي تستمع في دراسة موضوعات العقيدة مع تركيز على الجانب السلوكي من حيث الاعتناء ب أعمال القلوب المولدة من كل معلومة ءتعلمها في العقيدة , و التخلق ب كل خلق يحبه الله تعالى ,","['وجدت', 'نفسي', 'تستمع', 'في', 'دراسة', 'موضوعات', 'العقيدة', 'مع', 'تركيز', 'على', 'الجانب', 'السلوكي', 'من', 'حيث', 'الاعتناء', 'ب', 'أعمال', 'القلوب', 'المولدة', 'من', 'كل', 'معلومة', 'ءتعلمها', 'في', 'العقيدة', ',', 'و', 'التخلق', 'ب', 'كل', 'خلق', 'يحبه', 'الله', 'تعالى', ',']","['VRB', 'NOM+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB+NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB+NOM', 'PROP', 'VRB', 'PNX']",Saudi Arabia
54,55,"كما أحب تعلم الشريعة ل ءنني في حياةي أحتاج إلى معرفة الأحكام , إذ كل يوم أواجه حالات يجب أن أعرف كيف أتصرف فيها , و ذلك لا يمكن ب غير معرفةي ب ما شرعه الله لنا في مثل تلك الحالات .","['كما', 'أحب', 'تعلم', 'الشريعة', 'ل', 'ءنني', 'في', 'حياةي', 'أحتاج', 'إلى', 'معرفة', 'الأحكام', ',', 'إذ', 'كل', 'يوم', 'أواجه', 'حالات', 'يجب', 'أن', 'أعرف', 'كيف', 'أتصرف', 'فيها', ',', 'و', 'ذلك', 'لا', 'يمكن', 'ب', 'غير', 'معرفةي', 'ب', 'ما', 'شرعه', 'الله', 'لنا', 'في', 'مثل', 'تلك', 'الحالات', '.']","['PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'PRT+NOM', 'PRT', 'NOM+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'VRB', 'PRT', 'VRB', 'NOM', 'VRB', 'PRT+NOM', 'PNX', 'PRT', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'VRB+NOM', 'PROP', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
55,56,"ل ذلك أحببت أن ألتحق ب كلية الشريعة في البكالوريوس ، ثم ب العقيدة في الماجستير و الدكتوراه ، حتى أجمع بين خيرين و تتم نعمة الله علىي ,","['ل', 'ذلك', 'أحببت', 'أن', 'ألتحق', 'ب', 'كلية', 'الشريعة', 'في', 'البكالوريوس', '،', 'ثم', 'ب', 'العقيدة', 'في', 'الماجستير', 'و', 'الدكتوراه', '،', 'حتى', 'أجمع', 'بين', 'خيرين', 'و', 'تتم', 'نعمة', 'الله', 'علىي', ',']","['PRT', 'NOM', 'VRB', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PROP', 'PRT+NOM', 'PNX']",Modern Standard Arabic
56,57,"و أرجو أن يتحقق ذلك داعيا الله ب التوفيق و السداد و الإخلاص و القبول , و أن لا أكون من الثلاثة الذين تسعر بهم النار يوم القيامة ؛ ل أن الإخلاص أصعب الأمور .","['و', 'أرجو', 'أن', 'يتحقق', 'ذلك', 'داعيا', 'الله', 'ب', 'التوفيق', 'و', 'السداد', 'و', 'الإخلاص', 'و', 'القبول', ',', 'و', 'أن', 'لا', 'أكون', 'من', 'الثلاثة', 'الذين', 'تسعر', 'بهم', 'النار', 'يوم', 'القيامة', '؛', 'ل', 'أن', 'الإخلاص', 'أصعب', 'الأمور', '.']","['PRT', 'VRB', 'PRT', 'VRB', 'NOM', 'NOM', 'PROP', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
57,58,"و في بلادنا نحتاج إلى المتخصصين في العقيدة و في الشريعة , ل أن الجهل المطلق ب الدين سائد في مجتمعنا , في أصول الدين و في الأحكام الشرعية ,","['و', 'في', 'بلادنا', 'نحتاج', 'إلى', 'المتخصصين', 'في', 'العقيدة', 'و', 'في', 'الشريعة', ',', 'ل', 'أن', 'الجهل', 'المطلق', 'ب', 'الدين', 'سائد', 'في', 'مجتمعنا', ',', 'في', 'أصول', 'الدين', 'و', 'في', 'الأحكام', 'الشرعية', ',']","['PRT', 'PRT', 'NOM+NOM', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'PRT', 'PRT', 'NOM', 'NOM', 'PNX']",Sudan
58,59,"كما يوجد عدد من الفرق الضالة مثل الصوفية و الأشاعرة و الماتردية و الخوارج ,","['كما', 'يوجد', 'عدد', 'من', 'الفرق', 'الضالة', 'مثل', 'الصوفية', 'و', 'الأشاعرة', 'و', 'الماتردية', 'و', 'الخوارج', ',']","['PRT', 'VRB-PASS', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
59,60,"ف نحتاج إلى من يقود الغزو الفكري الداخلي و الخارجي , ضد المستشرقين و الآرين الذين يهاجمون الإسلام ب الكلية و ب طريق مباشر , و ضد أفكار المسلمين الذين يظنون ءنهم يحسنون صنعا و لكنهم يهدمون الدين من الداخل .","['ف', 'نحتاج', 'إلى', 'من', 'يقود', 'الغزو', 'الفكري', 'الداخلي', 'و', 'الخارجي', ',', 'ضد', 'المستشرقين', 'و', 'الآرين', 'الذين', 'يهاجمون', 'الإسلام', 'ب', 'الكلية', 'و', 'ب', 'طريق', 'مباشر', ',', 'و', 'ضد', 'أفكار', 'المسلمين', 'الذين', 'يظنون', 'ءنهم', 'يحسنون', 'صنعا', 'و', 'لكنهم', 'يهدمون', 'الدين', 'من', 'الداخل', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'VRB', 'NOM', 'PRT', 'PRT+NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'PNX']",Algeria
60,61,"ف أرجو من الله التوفيق و الإخلاص , و أن يعيننا في نشر الفهم الصحيح ل دينه العظيم , و أن يلحقنا ب من سبقنا من النبيين و الصديقين و الشهداء و الصالحين , و حسن أولئك رفيقا .","['ف', 'أرجو', 'من', 'الله', 'التوفيق', 'و', 'الإخلاص', ',', 'و', 'أن', 'يعيننا', 'في', 'نشر', 'الفهم', 'الصحيح', 'ل', 'دينه', 'العظيم', ',', 'و', 'أن', 'يلحقنا', 'ب', 'من', 'سبقنا', 'من', 'النبيين', 'و', 'الصديقين', 'و', 'الشهداء', 'و', 'الصالحين', ',', 'و', 'حسن', 'أولئك', 'رفيقا', '.']","['PRT', 'VRB', 'PRT', 'PROP', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'VRB+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'PNX', 'PRT', 'PRT', 'VRB+NOM', 'PRT', 'NOM', 'VRB+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'PNX']",Saudi Arabia
61,62,رحلة الحج,"['رحلة', 'الحج']","['NOM', 'NOM']",Iraq
62,63,كنت أتمنى من الصغر أن يوفقني الله ل الحج ،,"['كنت', 'أتمنى', 'من', 'الصغر', 'أن', 'يوفقني', 'الله', 'ل', 'الحج', '،']","['VRB', 'VRB', 'PRT', 'NOM', 'PRT', 'VRB+NOM', 'PROP', 'PRT', 'NOM', 'PNX']",Yemen
63,64,ف من الله علىي و ءعطىني هذه الفرصة الذهبية و ل الله الحمد ،,"['ف', 'من', 'الله', 'علىي', 'و', 'ءعطىني', 'هذه', 'الفرصة', 'الذهبية', 'و', 'ل', 'الله', 'الحمد', '،']","['PRT', 'VRB', 'PROP', 'PRT+NOM', 'PRT', 'VRB+NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'PRT', 'PROP', 'NOM', 'PNX']",Morocco
64,65,بل ب فضل الله أنا الآن في حالة أحج كل سنة ،,"['بل', 'ب', 'فضل', 'الله', 'أنا', 'الآن', 'في', 'حالة', 'أحج', 'كل', 'سنة', '،']","['PRT', 'PRT', 'NOM', 'PROP', 'NOM', 'NOM', 'PRT', 'NOM', 'VRB', 'NOM', 'NOM', 'PNX']",Yemen
65,66,و في هذه السنة ذهبت ل الحج مع رحلة من إحدى الشركات ل حجاج الداخل مشرفا دينيا .,"['و', 'في', 'هذه', 'السنة', 'ذهبت', 'ل', 'الحج', 'مع', 'رحلة', 'من', 'إحدى', 'الشركات', 'ل', 'حجاج', 'الداخل', 'مشرفا', 'دينيا', '.']","['PRT', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
66,67,بعد عناء و تعب شديد وصلت إلى الحرم ،,"['بعد', 'عناء', 'و', 'تعب', 'شديد', 'وصلت', 'إلى', 'الحرم', '،']","['NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'PROP', 'PNX']",Sudan
67,68,و سبب التعب هو السائق ،,"['و', 'سبب', 'التعب', 'هو', 'السائق', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
68,69,ما رأيت شخصا أفظ و لا أغلظ منه ، يغضب على كل صغيرة و كبيرة ،,"['ما', 'رأيت', 'شخصا', 'أفظ', 'و', 'لا', 'أغلظ', 'منه', '،', 'يغضب', 'على', 'كل', 'صغيرة', 'و', 'كبيرة', '،']","['PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'PRT', 'NOM', 'PRT+NOM', 'PNX', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
69,70,و الغضب يكون موجها ءلىي دائما ؛ ل ءنني أنا المسؤل عن الرحلة من حيث إيقاف الباص و تجميع الناس ،,"['و', 'الغضب', 'يكون', 'موجها', 'ءلىي', 'دائما', '؛', 'ل', 'ءنني', 'أنا', 'المسؤل', 'عن', 'الرحلة', 'من', 'حيث', 'إيقاف', 'الباص', 'و', 'تجميع', 'الناس', '،']","['PRT', 'NOM', 'VRB', 'NOM', 'PRT+NOM', 'NOM', 'PNX', 'PRT', 'PRT+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
70,71,ف قد حيرني كثيرا ، و سبني مرارا ، و ما بقي له إلا رفع اليد ب الصفعة ،,"['ف', 'قد', 'حيرني', 'كثيرا', '،', 'و', 'سبني', 'مرارا', '،', 'و', 'ما', 'بقي', 'له', 'إلا', 'رفع', 'اليد', 'ب', 'الصفعة', '،']","['PRT', 'PRT', 'VRB+NOM', 'NOM', 'PNX', 'PRT', 'VRB+NOM', 'NOM', 'PNX', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
71,72,و لكن ب فضل الله صبرت و صبرت و ما قلت شيئا ؛ ل ءنني أنا كنت في رحلة عظيمة ف احترمت الرحلة ،,"['و', 'لكن', 'ب', 'فضل', 'الله', 'صبرت', 'و', 'صبرت', 'و', 'ما', 'قلت', 'شيئا', '؛', 'ل', 'ءنني', 'أنا', 'كنت', 'في', 'رحلة', 'عظيمة', 'ف', 'احترمت', 'الرحلة', '،']","['PRT', 'PRT', 'PRT', 'NOM', 'PROP', 'VRB', 'PRT', 'VRB', 'PRT', 'PRT', 'VRB', 'NOM', 'PNX', 'PRT', 'PRT+NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PNX']",Sudan
72,73,و هذا ما أوصيت به الناس جميعا .,"['و', 'هذا', 'ما', 'أوصيت', 'به', 'الناس', 'جميعا', '.']","['PRT', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
73,74,و ما انقطع التعب و المشاكل بل زادت عند الوصول إلى منى ،,"['و', 'ما', 'انقطع', 'التعب', 'و', 'المشاكل', 'بل', 'زادت', 'عند', 'الوصول', 'إلى', 'منى', '،']","['PRT', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'PROP', 'PNX']",Oman
74,75,ف إن الناس يأتون ءلىي ب شكاويهم كلها ، ءلىي يحسبون ءنني أنا المسؤول عن كل شيء .,"['ف', 'إن', 'الناس', 'يأتون', 'ءلىي', 'ب', 'شكاويهم', 'كلها', '،', 'ءلىي', 'يحسبون', 'ءنني', 'أنا', 'المسؤول', 'عن', 'كل', 'شيء', '.']","['PRT', 'PRT', 'NOM', 'VRB', 'PRT+NOM', 'PRT', 'NOM+NOM', 'NOM+NOM', 'PNX', 'PRT+NOM', 'VRB', 'PRT+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Tunisia
75,76,و في يوم عرفة ذهبنا إلى محطة القطار ل نركب القطار ل الذهاب إلى عرفة ،,"['و', 'في', 'يوم', 'عرفة', 'ذهبنا', 'إلى', 'محطة', 'القطار', 'ل', 'نركب', 'القطار', 'ل', 'الذهاب', 'إلى', 'عرفة', '،']","['PRT', 'PRT', 'NOM', 'PROP', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'PROP', 'PNX']",Modern Standard Arabic
76,77,ف عانينا مشاكل شديدة حيث وقفنا عند المحطة أربع ساعات تقريبا ،,"['ف', 'عانينا', 'مشاكل', 'شديدة', 'حيث', 'وقفنا', 'عند', 'المحطة', 'أربع', 'ساعات', 'تقريبا', '،']","['PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Yemen
