Sentence_ID,sentence,Tokens,POS_Tags,Dialect
n01019004,س تكون الدورة التي س تستمر مدة 10 أسابيع مصرحة من قبل الوكالة الاستخبارية البريطانية ( مكاتب الاتصالات الحكومية البريطانية ) .,"['س', 'تكون', 'الدورة', 'التي', 'س', 'تستمر', 'مدة', '10', 'أسابيع', 'مصرحة', 'من', 'قبل', 'الوكالة', 'الاستخبارية', 'البريطانية', '(', 'مكاتب', 'الاتصالات', 'الحكومية', 'البريطانية', ')', '.']","['PART', 'VERB', 'NOUN', 'PRON', 'PART', 'VERB', 'NOUN', 'NUM', 'NOUN', 'ADJ', 'ADP', 'ADP', 'PROPN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'PUNCT']",Oman
n01019005,لكن بعض خبراء الأمن أثاروا تساؤلات ب شأن الحاجة ل هذه الدورة و الغاية من ورائ ها .,"['لكن', 'بعض', 'خبراء', 'الأمن', 'أثاروا', 'تساؤلات', 'ب', 'شأن', 'الحاجة', 'ل', 'هذه', 'الدورة', 'و', 'الغاية', 'من', 'ورائ', 'ها', '.']","['PART', 'DET', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PRON', 'PUNCT']",Modern Standard Arabic
n01020004,لم ير الطائرات من قبل سوى بعض المدونين .,"['لم', 'ير', 'الطائرات', 'من', 'قبل', 'سوى', 'بعض', 'المدونين', '.']","['PART', 'VERB', 'NOUN', 'ADP', 'ADV', 'PART', 'DET', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01020017,"ب طبيعة الحال , س تعرض الصين هذا الأسبوع العديد من القطع العسكرية الأخرى , من مروحيات هجومية و طائرات مائية .","['ب', 'طبيعة', 'الحال', ',', 'س', 'تعرض', 'الصين', 'هذا', 'الأسبوع', 'العديد', 'من', 'القطع', 'العسكرية', 'الأخرى', ',', 'من', 'مروحيات', 'هجومية', 'و', 'طائرات', 'مائية', '.']","['ADP', 'NOUN', 'NOUN', 'PUNCT', 'PART', 'VERB', 'PROPN', 'PRON', 'ADV', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n01020021,"و مع تأهب الصين ل تكون أكبر سوقٍ في مجال الطيران في العالم خلال العقد المقبل , يشكل هذا المعرض فرصةً ل بكين ل تظهر طموحات ها في مجال الطيران المدني إلى جانب العكسري .","['و', 'مع', 'تأهب', 'الصين', 'ل', 'تكون', 'أكبر', 'سوقٍ', 'في', 'مجال', 'الطيران', 'في', 'العالم', 'خلال', 'العقد', 'المقبل', ',', 'يشكل', 'هذا', 'المعرض', 'فرصةً', 'ل', 'بكين', 'ل', 'تظهر', 'طموحات', 'ها', 'في', 'مجال', 'الطيران', 'المدني', 'إلى', 'جانب', 'العكسري', '.']","['PART', 'ADP', 'NOUN', 'PROPN', 'ADP', 'AUX', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADP', 'VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Algeria
n01021007,"كتب جيسي لابروكا , مؤسس موقع "" هاك فوروم "" في رسالةٍ يشرح في ها سبب إقفال القسم : مجدداً ل لأسف , تفسد القلة الأمر على الكثرة .","['كتب', 'جيسي', 'لابروكا', ',', 'مؤسس', 'موقع', '""', 'هاك', 'فوروم', '""', 'في', 'رسالةٍ', 'يشرح', 'في', 'ها', 'سبب', 'إقفال', 'القسم', ':', 'مجدداً', 'ل', 'لأسف', ',', 'تفسد', 'القلة', 'الأمر', 'على', 'الكثرة', '.']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Algeria
n01021011,"من المرجح أن "" الأحداث الأخيرة "" هي هجمات 21 تشرين الأول و التي أوقفت عمل مواقع رائجة مؤقتاً مثل ""ريديت "" و "" تويتر "" و "" سبوتيفاي "" و غير ها .","['من', 'المرجح', 'أن', '""', 'الأحداث', 'الأخيرة', '""', 'هي', 'هجمات', '21', 'تشرين', 'الأول', 'و', 'التي', 'أوقفت', 'عمل', 'مواقع', 'رائجة', 'مؤقتاً', 'مثل', '""ريديت', '""', 'و', '""', 'تويتر', '""', 'و', '""', 'سبوتيفاي', '""', 'و', 'غير', 'ها', '.']","['ADP', 'NOUN', 'ADP', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'PRON', 'NOUN', 'NUM', 'PROPN', 'ADJ', 'PART', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'PART', 'PRON', 'PUNCT']",Modern Standard Arabic
n01021012,تكشف التحليلات أن كميات تاريخية من البيانات كانت تستخدم ل إحداث الاضطراب .,"['تكشف', 'التحليلات', 'أن', 'كميات', 'تاريخية', 'من', 'البيانات', 'كانت', 'تستخدم', 'ل', 'إحداث', 'الاضطراب', '.']","['VERB', 'NOUN', 'SCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Saudi Arabia
n01022002,يقول تقرير الأمم المتحدة عن الخطط الوطنية ل لحد من انبعاثات الكربون أن ها أقل من المستوى المطلوب ل لحفاظ على ارتفاع حرارة الأرض ب مقدار أقل من درجتين مئويتين .,"['يقول', 'تقرير', 'الأمم', 'المتحدة', 'عن', 'الخطط', 'الوطنية', 'ل', 'لحد', 'من', 'انبعاثات', 'الكربون', 'أن', 'ها', 'أقل', 'من', 'المستوى', 'المطلوب', 'ل', 'لحفاظ', 'على', 'ارتفاع', 'حرارة', 'الأرض', 'ب', 'مقدار', 'أقل', 'من', 'درجتين', 'مئويتين', '.']","['VERB', 'NOUN', 'PROPN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SCONJ', 'PRON', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Sudan
n01022005,يقول العديد من العلماء أن ه لا ضرورة إلى تقنيات تزيل الكربون من الجو من أجل تحقيق أهداف قمة باريس ل لمناخ .,"['يقول', 'العديد', 'من', 'العلماء', 'أن', 'ه', 'لا', 'ضرورة', 'إلى', 'تقنيات', 'تزيل', 'الكربون', 'من', 'الجو', 'من', 'أجل', 'تحقيق', 'أهداف', 'قمة', 'باريس', 'ل', 'لمناخ', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'PART', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",Oman
n01022010,"قال إيريك سولهايم , رئيس برنامج الأمم المتحدة ل لبيئة : "" نحن نسير على الدرب الصحيح . اتفاق باريس س يبطئ من التغير المناخي , كما أن تعديل كيغالي س يخفض من انبعاثات مركبات الكربون الهيدروكلورية فلورية "" .","['قال', 'إيريك', 'سولهايم', ',', 'رئيس', 'برنامج', 'الأمم', 'المتحدة', 'ل', 'لبيئة', ':', '""', 'نحن', 'نسير', 'على', 'الدرب', 'الصحيح', '.', 'اتفاق', 'باريس', 'س', 'يبطئ', 'من', 'التغير', 'المناخي', ',', 'كما', 'أن', 'تعديل', 'كيغالي', 'س', 'يخفض', 'من', 'انبعاثات', 'مركبات', 'الكربون', 'الهيدروكلورية', 'فلورية', '""', '.']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'ADP', 'PROPN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'PROPN', 'PART', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'SCONJ', 'NOUN', 'PROPN', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n01022016,ارتفعت الاستثمارات في هذا المجال ارتفعت ب نسبة 6 % عام 2015 ل تصبح 221 مليار دولار أمريكي .,"['ارتفعت', 'الاستثمارات', 'في', 'هذا', 'المجال', 'ارتفعت', 'ب', 'نسبة', '6', '%', 'عام', '2015', 'ل', 'تصبح', '221', 'مليار', 'دولار', 'أمريكي', '.']","['VERB', 'NOUN', 'ADP', 'PRON', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NUM', 'SYM', 'ADV', 'NUM', 'ADP', 'VERB', 'NUM', 'NUM', 'NOUN', 'ADJ', 'PUNCT']",Saudi Arabia
n01022027,"من الرائع أن هم توصلوا إلى اتفاق باريس , لكن إسهامات هم في الوقت الحالي بعيدة كل البعد عن هدف الوصول إلى ارتفاع ب مقدار درجة و نصف مئوية .","['من', 'الرائع', 'أن', 'هم', 'توصلوا', 'إلى', 'اتفاق', 'باريس', ',', 'لكن', 'إسهامات', 'هم', 'في', 'الوقت', 'الحالي', 'بعيدة', 'كل', 'البعد', 'عن', 'هدف', 'الوصول', 'إلى', 'ارتفاع', 'ب', 'مقدار', 'درجة', 'و', 'نصف', 'مئوية', '.']","['ADP', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']",Sudan
n01023020,أجريت قبالة السواحل المكسيكية ما بين شهري نيسان و حزيران .,"['أجريت', 'قبالة', 'السواحل', 'المكسيكية', 'ما', 'بين', 'شهري', 'نيسان', 'و', 'حزيران', '.']","['VERB', 'ADP', 'NOUN', 'ADJ', 'PART', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']",Saudi Arabia
n01023034,س يضع هذا قيوداً جديدة على طبيعة التغيرات المناخية التي ضربت كوكب الأرض و جلعت الكثير من الكائنات الحية ـ لا الدينصورات فقط ـ تنقرض .,"['س', 'يضع', 'هذا', 'قيوداً', 'جديدة', 'على', 'طبيعة', 'التغيرات', 'المناخية', 'التي', 'ضربت', 'كوكب', 'الأرض', 'و', 'جلعت', 'الكثير', 'من', 'الكائنات', 'الحية', 'ـ', 'لا', 'الدينصورات', 'فقط', 'ـ', 'تنقرض', '.']","['PART', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SYM', 'PART', 'NOUN', 'ADV', 'SYM', 'VERB', 'PUNCT']",Modern Standard Arabic
n01023043,من المرجح أن هذه المادة النيزكية غنية ب عنصر الإيريديوم .,"['من', 'المرجح', 'أن', 'هذه', 'المادة', 'النيزكية', 'غنية', 'ب', 'عنصر', 'الإيريديوم', '.']","['ADP', 'NOUN', 'ADP', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Sudan
n01024010,"فقط 70 % من النباتات التي زرعت من البذور الأرضية كانت حية بعد 17 يوماً , و هذه نسبة أكبر قليلاً من النباتات التي زرعت من البذور الفضائية و التي بلغت 66 % .","['فقط', '70', '%', 'من', 'النباتات', 'التي', 'زرعت', 'من', 'البذور', 'الأرضية', 'كانت', 'حية', 'بعد', '17', 'يوماً', ',', 'و', 'هذه', 'نسبة', 'أكبر', 'قليلاً', 'من', 'النباتات', 'التي', 'زرعت', 'من', 'البذور', 'الفضائية', 'و', 'التي', 'بلغت', '66', '%', '.']","['ADV', 'NUM', 'SYM', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'AUX', 'ADJ', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'ADJ', 'ADV', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PART', 'PRON', 'VERB', 'NUM', 'SYM', 'PUNCT']",Modern Standard Arabic
n01024013,تقدم النتائج المستخلصة من هذه التجربة تأكيداً إضافياً على أن ه يمكن نقل البذور الصاروخية و تخزين ها في المحطة الفضائية الدولية ل مدة ستة أشهر من دون أن يكون ل ذلك أي تأثيرات كبيرة على قدرت ها على الإنبات و النمو على الأرض .,"['تقدم', 'النتائج', 'المستخلصة', 'من', 'هذه', 'التجربة', 'تأكيداً', 'إضافياً', 'على', 'أن', 'ه', 'يمكن', 'نقل', 'البذور', 'الصاروخية', 'و', 'تخزين', 'ها', 'في', 'المحطة', 'الفضائية', 'الدولية', 'ل', 'مدة', 'ستة', 'أشهر', 'من', 'دون', 'أن', 'يكون', 'ل', 'ذلك', 'أي', 'تأثيرات', 'كبيرة', 'على', 'قدرت', 'ها', 'على', 'الإنبات', 'و', 'النمو', 'على', 'الأرض', '.']","['VERB', 'NOUN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NUM', 'NOUN', 'ADP', 'ADP', 'ADP', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01024016,جمعت الجمعية الملكية ل لبستنة تعليقات أرسلت من قبل تلاميذ و مدرسين شاركوا في التجربة .,"['جمعت', 'الجمعية', 'الملكية', 'ل', 'لبستنة', 'تعليقات', 'أرسلت', 'من', 'قبل', 'تلاميذ', 'و', 'مدرسين', 'شاركوا', 'في', 'التجربة', '.']","['VERB', 'PROPN', 'ADJ', 'ADP', 'PROPN', 'NOUN', 'VERB', 'ADP', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']",Morocco
n01025025,"و تقول : "" لا يزال عامل القرف مخيماً على فكرة شراء و ارتداء أجزاءً من جسد شخصٍ آخر "" .","['و', 'تقول', ':', '""', 'لا', 'يزال', 'عامل', 'القرف', 'مخيماً', 'على', 'فكرة', 'شراء', 'و', 'ارتداء', 'أجزاءً', 'من', 'جسد', 'شخصٍ', 'آخر', '""', '.']","['PART', 'VERB', 'PUNCT', 'PUNCT', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n01025040,"و تشرح تارلو : "" عادةً ما يتم في الصين وضع الشعر في أحواضٍ كيميائية ل إزالة أي أثرٍ ل لقشور الجلدية "" .","['و', 'تشرح', 'تارلو', ':', '""', 'عادةً', 'ما', 'يتم', 'في', 'الصين', 'وضع', 'الشعر', 'في', 'أحواضٍ', 'كيميائية', 'ل', 'إزالة', 'أي', 'أثرٍ', 'ل', 'لقشور', 'الجلدية', '""', '.']","['PART', 'VERB', 'PROPN', 'PUNCT', 'PUNCT', 'ADV', 'PART', 'VERB', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Oman
n01025045,"تقول تارلو : "" على مر التاريخ , كان ل سوق الشعر دوماً بعداً سياسياً "" .","['تقول', 'تارلو', ':', '""', 'على', 'مر', 'التاريخ', ',', 'كان', 'ل', 'سوق', 'الشعر', 'دوماً', 'بعداً', 'سياسياً', '""', '.']","['VERB', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'AUX', 'ADP', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Saudi Arabia
n01026004,"و يقول التقرير : "" نطبق اليوم عقوبات ب استخدام ضوءٍ قوي "" .","['و', 'يقول', 'التقرير', ':', '""', 'نطبق', 'اليوم', 'عقوبات', 'ب', 'استخدام', 'ضوءٍ', 'قوي', '""', '.']","['PART', 'VERB', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']",Saudi Arabia
n01026016,و قد طبقت شرطة مرور شينجن عقوبات غير تقليدية قبل ذلك .,"['و', 'قد', 'طبقت', 'شرطة', 'مرور', 'شينجن', 'عقوبات', 'غير', 'تقليدية', 'قبل', 'ذلك', '.']","['PART', 'PART', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PART', 'ADJ', 'ADP', 'PRON', 'PUNCT']",Saudi Arabia
n01027007,من يكونون ؟,"['من', 'يكونون', '؟']","['PRON', 'VERB', 'PUNCT']",Saudi Arabia
n01027030,الكثير من النقاش عند الجانب الديمقراطي يدور حول هوية الذكر الأبيض .,"['الكثير', 'من', 'النقاش', 'عند', 'الجانب', 'الديمقراطي', 'يدور', 'حول', 'هوية', 'الذكر', 'الأبيض', '.']","['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n01027041,سألت ها بعد ذلك إن كانت تفهم السبب الذي قد يدعو الناس ل لتصويت ل صالح ترامب .,"['سألت', 'ها', 'بعد', 'ذلك', 'إن', 'كانت', 'تفهم', 'السبب', 'الذي', 'قد', 'يدعو', 'الناس', 'ل', 'لتصويت', 'ل', 'صالح', 'ترامب', '.']","['VERB', 'PRON', 'ADP', 'PRON', 'ADP', 'AUX', 'VERB', 'NOUN', 'PRON', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT']",Yemen
n01027049,لا يمكن ل لجميع أن يترفعوا عن الأمر .,"['لا', 'يمكن', 'ل', 'لجميع', 'أن', 'يترفعوا', 'عن', 'الأمر', '.']","['PART', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01028022,"يقول بال : "" ل حسن الحظ , قال أحد هم في سوني أستراليا : ' ب المناسبة , هل لاحظتم هذا ؟ ' "" .","['يقول', 'بال', ':', '""', 'ل', 'حسن', 'الحظ', ',', 'قال', 'أحد', 'هم', 'في', 'سوني', 'أستراليا', ':', ""'"", 'ب', 'المناسبة', ',', 'هل', 'لاحظتم', 'هذا', '؟', ""'"", '""', '.']","['VERB', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'PART', 'VERB', 'PRON', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT']",Saudi Arabia
n01029006,تصدر سيغال عنواين الصحف عندما وصف تحرك روسيا في شبه جزيرة القرم عندما ضمت ها عام 2014 ب المعقول جداً .,"['تصدر', 'سيغال', 'عنواين', 'الصحف', 'عندما', 'وصف', 'تحرك', 'روسيا', 'في', 'شبه', 'جزيرة', 'القرم', 'عندما', 'ضمت', 'ها', 'عام', '2014', 'ب', 'المعقول', 'جداً', '.']","['VERB', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'ADP', 'DET', 'NOUN', 'PROPN', 'ADP', 'VERB', 'PRON', 'ADV', 'NUM', 'ADP', 'NOUN', 'ADV', 'PUNCT']",Oman
n01029007,"عازف جيتارٍ موهوب , و قد عزف في حفلٍ هناك في ذات العام .","['عازف', 'جيتارٍ', 'موهوب', ',', 'و', 'قد', 'عزف', 'في', 'حفلٍ', 'هناك', 'في', 'ذات', 'العام', '.']","['NOUN', 'PROPN', 'ADJ', 'PUNCT', 'CCONJ', 'PART', 'VERB', 'ADP', 'NOUN', 'ADV', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n01029011,"قام سيغال التي كانت جدت ه من مدينة فلاديفوستوك في أقصى شمال روسيا ب زياراتٍ متكررة ل روسيا خلال السنوات الأخيرة , و زار كامشاتكا و سخالين في أيلول الماضي .","['قام', 'سيغال', 'التي', 'كانت', 'جدت', 'ه', 'من', 'مدينة', 'فلاديفوستوك', 'في', 'أقصى', 'شمال', 'روسيا', 'ب', 'زياراتٍ', 'متكررة', 'ل', 'روسيا', 'خلال', 'السنوات', 'الأخيرة', ',', 'و', 'زار', 'كامشاتكا', 'و', 'سخالين', 'في', 'أيلول', 'الماضي', '.']","['VERB', 'PROPN', 'PRON', 'AUX', 'NOUN', 'PRON', 'ADP', 'NOUN', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'PUNCT']",Sudan
n01029014,حصل سيغال في وقتٍ سابق من هذا العام على الجنسية الصربية بعد أن عرض تأسيس مدرسة فنون قتالية في العاصمة بلغراد .,"['حصل', 'سيغال', 'في', 'وقتٍ', 'سابق', 'من', 'هذا', 'العام', 'على', 'الجنسية', 'الصربية', 'بعد', 'أن', 'عرض', 'تأسيس', 'مدرسة', 'فنون', 'قتالية', 'في', 'العاصمة', 'بلغراد', '.']","['VERB', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADP', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PUNCT']",Modern Standard Arabic
