Sentence_ID,sentence,label,Dialect
181, ياالله ربنا لا اله الا انت يامن لا تضيع ودائعه  تستودعك أهلنا في سوريا في حمص وحلب نسألك ونتوسل اليك بأسمائك الحسنى فرج عنهم كربهم وانصرهم,1,Tunisia
182,أنواع كراسي الرئاسه العربيه كرسي #الجزائر مفاز به مقعد كرسي #سوريا ولو بدمارها كرسي #مصر بالبياده العمياء #مرسي URL,0,Yemen
183,#سوريا | بالفيديو.. الثوّار يدمّرون دبّابة ويصرعون ضابطًا في مورك بريف حماة: دمّرت كتائب الثوّار، اليوم الجمعة... URL,0,Algeria
184, الحمدلله بدئت اليوم بإنشاء مخيم إحساس 2 الخاص بأبناء قبيلة الظفير في سوريا وننتظر دعم أهلنا واخواننا ﻻن المخيم بحاجة لكثير …,1,Oman
185, إلى المذيعات في قنوات الجزيرة و العربية : عند تقديمكن لنشرة أخبار أهلنا في سوريا .. لا داعي للتبسم !,0,Modern Standard Arabic
186,"#مصر حمص: القوات النظامية السورية \""تضيق الخناق على مقاتلي المعارضة\"" URL #egypt",0,Oman
187,إذاء خاب الظن بالعباد فالظن برب العباد لا يخيب.  ربنا انا نستودعك اهلنا في حمص وفي كل انحاء سوريا ربنا كن معهم... URL,1,Yemen
188,#بئول_المتل  ئال الغايب عذرو معو   #أبو_سامر #أمثال_شامية #دمشق #سوريا #غرد_بصورة URL,2,Lebanon
189, #قناة_الميادين تكشف كيف جرى الإعتداء على الاعلاميين في #قناة_المنار URL #شهداء_المنار #لبنان #سوريا,0,Sudan
190,"\"" لحس كس بنت قمر  URL جنس نيك محارم مصر سوريا السعودية صور ورعان قطر دياثة دبي اغتصاب\""",2,Iraq
191,"#أوغاريت || #سوريا #إدلب :: #التمانعة , إلقاء برميل يطلق غازات سامة على ناحية ال... ... URL",0,Modern Standard Arabic
192, أموي #سوريا •  عااجل   مقتل العميد حسن عثمان رئيس قسم التحقيق في #المخابرات_الجوية بحلب وعدة عناصر آخرين... URL,0,Egypt
193, أموي #سوريا •  حماة_الريف_الشمالي-   قصف بالطيران الـْـْحربي والمروحي وأكثر من عشرين برميل على مدينة مورك منذ... URL,0,Oman
194, #غرد_بصورة  (من المؤسف جدا ان هناك  فلسطينيون اضلهم الدين الوهابي ذهبوا ليتفجروا في سوريا ) URL,0,Iraq
195, أب يذرف الدموع وهو يحمل ابنه المصاب من جراء #البراميل_المتفجرة التي قصف بها النظام السوري اهل #حلب أمس بـ #سوريا URL,0,Oman
196, أموي #سوريا •  #الغرفة_المشتركة_لأهل_الشام   #جيش_المجاهدين   #ريف_اللاذقية   اشتباكات عنيفة في محيط المرصد 45... URL,0,Egypt
197, #ساعه_استجابه اللهم انصر اخواننا في #سوريا و عليك ب طواغيت الشام و #بشار .. يا حي يا قيوم ارنا بهم عجائب قدرتك و اهلكهم بجن…,1,Libya
198,"5- الظواهري يعزو القتال بين الفصائل المتشددة في #سورية الى \""غلبة الهوى والجهل والظلم على البعض\"" #عاجل_المؤيدة #سوريا #Syria",0,Oman
199, لا عبود سوريا مليانه بالمسيح:),2,Lebanon
200, الآن سوريا مسرح لكل أجهزة الإستخبارات العربية والغربية  وأنا أتعجب أشد العجب  من عدم تنبه المجاهدين لهذا الأمر  هل هي  غ…,0,Modern Standard Arabic
201,#سوريا #ادلب  مصدر ميداني لتلفزيون الخبر :مقتل 50 مسلح في محيط حاجز السلام بخان شيخون معظمهم من جنسيات غير سورية... URL,0,Iraq
202," “ في انتظار بطل هتف \""لبيك يا #سوريا\"" .. #الشعب_يرد_تحية_الرئيس\""”",1,Oman
203, اللهم انصر دينك وسنة نبيك  وعبادك الصالحين في سوريا وفلسطين ومصر والعراق والأحواز وأراكان وافريقيا وكل مكان وعليك بالمنافق…,1,Iraq
204, #سوريا #قطر #qatar #الدوحة #السعودية #دوم_فاضي #هاشتاق_واحد_فاضى #الرياض  #واحد_فاضي URL,2,Egypt
205, الحقيقة عند سقوط الساحل لن يقاتل بشار سيحب كلابه ليعلن دوله علويه وهذا ماهو متفق عليه مع من قسم سوريا لكن لم يحسبو اننا سنقاتل,0,Libya
206, #ساعة_استجابه يارب انصر اخواننا في سوريا و كن معهم .,1,Yemen
207,      هل صنفنا كل ثوار سوريا إرهابيين .  أم داعش وأخواتها ؟,0,Modern Standard Arabic
208, SYRIA #SRGC #الهيئة_العامة #سوريا #حمص : انفجار ضخم يهز مدينة حمص جراء سقوط صاروخ أرض - أرض على الأحياء المحاصرة... URL,0,Syria
209,  حزب الله صار اكبر من لبنان حسن نصراللات صار يبي يعين رئيس سوريا,0,Qatar
210,"\"" أطفال سوريا يا جرح هذا الزمان وحكاية نهاية ضمير الأنسان . URL (via )\""",0,Iraq
211,"   صدقت , ولا يزال هذا الوغد قيادياً بما يسمى ب\""الثورة \"" السوريه , لقد مارسوا كل الجرائم بحق سوريا ولا يزالوا,تباً",0,Oman
212,#هيكل: الثورة السورية فشلت فعلا #سوريا #الربيع_العربي,0,Egypt
213,#SyrianRevolution #فلاش_سوريا || #حماة || #الريف_الغربي: قصف عنيف بالقنايل العنقودية من حاج... URL #Syria #SyrianRevo,0,Syria
214, يارب ارفع البلاء عن سوريا واجعلها حُرهه .,1,Oman
215,#Syria #شام #سوريا | ريف #حماة : قصف لقوات النظام يستهدف بلدة كفرنبودة  ، مصدر القصف لق...: #... URL #FF #news,0,Lebanon
216, كشف ملابسات اغتيال القائد أبي محمد فاتح وأفراد عائلته على يد عصابة البغدادي  URL #سوريا #حلب #eyesonhoms …,0,Syria
217,إن واقع الأمة كله مرتبط ببعضه لا ينفك عن الآخر، فما يجري في سوريا مرتبط بما يجري في فلسطين وهو بدوره مرتبط بما... URL,2,Modern Standard Arabic
218, الله ناصركم ومؤيدكم ويحفظكم ياا رب .. اهلنا فى سوريا سامحونا فلقد اشغلنا الخونة و العبيد عنكم وعن نصرتكم  .,1,Modern Standard Arabic
219, ينام الطفل عادة أمام فيلم كارتون ..  #الطفل_السوري ينام في حضن الكارتون نفسه ..! #سوريا URL,0,Modern Standard Arabic
220,3 شهداء و 7 جرحى فلسطينيين في سوريا  نتيجة انفجار سيارة مفخخة  في مخيم حمص ' مخيم العائدين ',0,Saudi Arabia
221, #شام #سوريا | ريف #حماة : الطيران الحربي يقصف مدينة كفرزيتا مستخدماً الصواريخ الفراغية.,0,Lebanon
222, 23-و جبهة لا إسلامية مدعومة بالمال والسلاح تسعى لتنفيذ مخطط جنيف2 و أمريكا في سوريا,0,Algeria
223,"#سوريا | بريطاني علم بمقتل ابنه في سوريا عبر \""فايسبوك\""! - جريدة النهار URL #أخبار #syria #news",0,Syria
224,"#سورية #حلب سقوط برميلين متفجرين في حي الفردوس احدهم على دوار جسر الحج وثاني جانب البريد وانباء عن شهداء وجرحى. #SMC\""",0,Iraq
225,#سوريا | بالفيديو.. قذائف “فرسان الحق” تضرب مراكز الأسد في “مورك حماة”: استهدف مقاتلو لواء فرسان الحق، اليوم ا... URL,0,Modern Standard Arabic
226,#سايبر_أمان ©شبكة سايبر© سوريا: اشتباكات عنيفة بين الجيش السوري والمسلحين في حي جمعية الزهراء شمال غرب حلب... URL,0,Egypt
227, اخواننا السنة في سوريا - العراق- لبنان- الأحواز نالوا بسبب التطرف الشيعي ألواناً واشكالاً من الأذى والاضطهاد اللهم فرج عنهم,0,Iraq
228,  إن الله على كل شئ قدير...اللهم عجل بفرجك على اهل سوريا وجميع بلاد المسلمين,1,Tunisia
229,#أوقفوا_إعدام_الأحوازيين #سوريا #فلسطين  اللهم انصرهم ومكن لهم وتولهم ارحم ضعفهم  أيها المتهجدون احتضنوا المستضعفين في دعائكم #أفرحوهم_بدعوه,0,Modern Standard Arabic
230,    ♔ الآن للمتواجدين ♔ (❶) ضيفني الان     👍👍👍  حساب الاخ أبو أحمد المهاجر #سوريا #رتويت,2,Saudi Arabia
231, #اخر_ساعه_من_يوم_الجمعه لكم اخوه في سوريا .. لهم عليكم حقوق اقلها ال دعاء .. #سوريا #دعاء  #تويكس URL,1,Yemen
232," الشيعه ينتقمون للحسين من آطفال السنه وكأن الحسين منهم ,الايعلمون أن الحسين عربي آصيل وهم مجوس لا أصل لهم #سوريا URL",0,Yemen
233,#حلب سيف الدولة استهداف الثوار لمقرات جيش النظام 18 4 2014 URL #دمشق,0,Saudi Arabia
234, +  يآبرد الشتاء كون عونن ل اهل ألشام .. اللهم أنصر اهل سوريا  #رتويت  #غرد_بصورة  #غرد_بالخير URL,1,Lebanon
235, من هنا سيتحرر الأقصى بعد المرور على سوريا والعراق والخليج وبقية الدول الإسلامية وقتل كل المسلمين الحمد لله URL,0,Morocco
236,#سورية ان كانوا هؤلاء ارهابيون اذن..اين هم السلميون #همجية_متسلطون URL,0,Yemen
237, احلي شباب سوريا احلي من السعودي يععع اكره اسلوبهم,0,Saudi Arabia
238, تعريف عدنان العرعور   ١_ انسان سوريا فقير جدا ليس عنده بيت ثم سافر امريكا الان عنده مال كثير لا يعد ولا يحصى اسالوا من اين …,0,Oman
239,  الله يرحم سيدنا خالد ويجمعنا به في جنات النعيم .. والبركة باحفادو ان شاءالله هم من سيحرر سوريا والأمة من هذ…,1,Saudi Arabia
240, اﻷهبل بن جبر تولى ملفات فلسطين وتونس ومصر و الخليج و سوريا و فشل في إدارة جميع الملفات ، هذا هو #المحنك اﻷجرب الرعديد ، الحم…,0,Saudi Arabia
241, تتقدم ادارة الكلية ومنسوبيها باحر التعازي واصدق المواساة للدكتور محمد النحاس في وفاة اخوييه اثر قصف على بيتهم في سوريا…,0,Oman
