,Sentence_id,sentence,Tokens,POS_Tags,Dialect
137,138,ما بينام تحت الحمل إلا الندل,"['ما', 'بينام', 'تحت', 'الحمل', 'إلا', 'الندل']","['أداة+نفي', 'فعل+مضارع', 'ظرف', 'اسم', 'أداة+إستثناء', 'اسم']",Lebanon
138,139,حمّال الأسيه,"['حمّال', 'الأسية']","['اسم', 'اسم']",Libya
139,140,متل صبي الحمام إيد من ورا و إيد من قدام,"['مثل', 'صبي', 'الحمام', 'إيد', 'من', 'ورا', 'و', 'إيد', 'من', 'قدّام']","['اسم', 'صفة', 'اسم', 'اسم', 'حرف+جر', 'ظرف', 'عطف', 'اسم', 'حرف+جر', 'ظرف']",Syria
140,141,لا يغرّك حمرة خدودها فتّش على أصلها و جدودها,"['لا', 'يغرّك', 'حمرة', 'خدودها', 'فتّش', 'على', 'أصلها', 'و', 'جدودها']","['أداة+نفي', 'فعل+مضارع', 'صفة', 'اسم', 'فعل+أمر', 'حرف+جر', 'اسم', 'عطف', 'اسم']",Palestine
141,142,متل حمّصة الكي,"['مثل', 'حمّصة', 'الكي']","['اسم', 'اسم', 'اسم']",Lebanon
142,143,أحمض ما عندك طبوخ,"['أحمض', 'ما', 'عندك', 'اطبخ']","['صفة+مقارنة', 'أداة+نفي', 'ظرف', 'فعل+أمر']",Sudan
143,144,حامل السلم بالعرض,"['حامل', 'السلّم', 'بالعرض']","['صفة', 'اسم', 'اسم']",Saudi Arabia
144,145,أول الرقص حنجلة,"['أول', 'الرقص', 'حنجلة']","['صفة+عدد', 'اسم', 'اسم']",Egypt
145,146,حولينا ولا علينا,"['حولنا', 'ولا', 'علينا']","['ظرف', 'أداة+نفي', 'حرف+جر']",Tunisia
146,147,طق عرق الحيا من عينو,"['طق', 'عرق', 'الحيا', 'من', 'عينه']","['فعل+ماضي', 'اسم', 'اسم', 'حرف+جر', 'اسم']",Syria
147,148,اجتمع المتعوس على خايب الرجا,"['اجتمع', 'المتعوس', 'على', 'خايب', 'الرجا']","['فعل+ماضي', 'اسم', 'حرف+جر', 'صفة', 'اسم']",Morocco
148,149,إزا خليت خربت,"['إذا', 'خليت', 'خربت']","['أداة+ربط', 'فعل+ماضي', 'فعل+ماضي']",Lebanon
149,150,إزا كبر ابنك خاويه,"['إذا', 'كبر', 'ابنك', 'خاويه']","['أداة+ربط', 'فعل+ماضي', 'اسم', 'فعل+أمر']",Lebanon
150,151,خبي قرشك الأبيض ليومك الأسود,"['خبي', 'قرشك', 'الأبيض', 'ليومك', 'الاسود']","['فعل+أمر', 'اسم', 'صفة', 'اسم', 'صفة']",Egypt
151,152,إيدو متل المخباط,"['إيده', 'مثل', 'المخباط']","['اسم', 'اسم', 'اسم']",Syria
152,153,يا آخد القرد على مالو راح المال و صفي القرد بحالو,"['يا', 'آخد', 'القرد', 'على', 'ماله', 'راح', 'المال', 'و', 'صفي', 'القرد', 'بحاله']","['أداة+نداء', 'اسم', 'اسم', 'حرف+جر', 'اسم', 'فعل+ماضي', 'اسم', 'عطف', 'فعل+ماضي', 'اسم', 'اسم']",Lebanon
153,154,حواليه خدم و حشم,"['حواليه', 'خدم', 'و', 'حشم']","['اسم', 'اسم', 'عطف', 'اسم']",Libya
154,155,الحاق البوم بيدلك عالخراب,"['الحاق', 'البُوم', 'بيدلك', 'عالخراب']","['فعل+أمر', 'اسم', 'فعل+مضارع', 'اسم']",Lebanon
155,156,باب النجار مخلوع,"['باب', 'النجار', 'مخلوع']","['اسم', 'اسم', 'صفة']",Jordan
156,157,من خلف ما مات,"['من', 'خلّف', 'ما', 'مات']","['اسم+موصول', 'فعل+ماضي', 'أداة+نفي', 'فعل+ماضي']",Tunisia
157,158,لو فيها خير ما رماها الطير,"['لو', 'فيها', 'خير', 'ما', 'رماها', 'الطير']","['أداة+ربط', 'حرف+جر', 'اسم', 'أداة+نفي', 'فعل+ماضي', 'اسم']",Saudi Arabia
158,159,داب التلج و بان المرج,"['ذاب', 'الثلج', 'و', 'بان', 'المرج']","['فعل+ماضي', 'اسم', 'عطف', 'فعل+ماضي', 'اسم']",Libya
159,160,لو دامت لغيري ما وصلتلي,"['لو', 'دامت', 'لغيري', 'ما', 'وصلتلي']","['أداة+ربط', 'فعل+ماضي', 'اسم', 'أداة+نفي', 'فعل+ماضي']",Yemen
160,161,ما بعد الضيق إلا الفرج,"['ما', 'بعد', 'الضيق', 'إلا', 'الفرج']","['أداة+نفي', 'ظرف', 'اسم', 'أداة+إستثناء', 'اسم']",Lebanon
161,162,عم داريها متل العين الرمدانة,"['عم', 'داريها', 'مثل', 'العين', 'الرمدانة']","['أداة+مضارعة', 'فعل+مضارع', 'اسم', 'اسم', 'صفة']",Syria
162,163,بيسمع دبيب النملة,"['بيسمع', 'دبيب', 'النملة']","['فعل+مضارع', 'اسم', 'اسم']",Lebanon
163,164,دخّان يعمي و لا برد يضني,"['دخان', 'يعمي', 'و', 'لا', 'برد', 'يضني']","['اسم', 'فعل+مضارع', 'عطف', 'أداة+نفي', 'اسم', 'فعل+مضارع']",Tunisia
164,165,اللي بياكل على درسو بينفع نفسو,"['اللي', 'بياكل', 'على', 'ضرسه', 'بينفع', 'نفسه']","['اسم+موصول', 'فعل+مضارع', 'حرف+جر', 'اسم', 'فعل+مضارع', 'اسم']",Jordan
165,167,الدفا عفا,"['الدفا', 'عفا']","['اسم', 'فعل+ماضي']",Morocco
166,168,قمنا من تحت الدلف قعدنا تحت المزراب,"['قمنا', 'من', 'تحت', 'الدلف', 'قعدنا', 'تحت', 'المزراب']","['فعل+ماضي', 'حرف+جر', 'ظرف', 'اسم', 'فعل+ماضي', 'ظرف', 'اسم']",Morocco
167,169,أحسن دوا شم الهوا,"['أحسن', 'دوا', 'شم', 'الهوا']","['صفة+مقارنة', 'اسم', 'اسم', 'اسم']",Syria
168,170,ما بيدوم إلا الحي القيوم,"['ما', 'بيدوم', 'إلا', 'الحي', 'القيوم']","['أداة+نفي', 'فعل+مضارع', 'أداة+إستثناء', 'صفة', 'اسم']",Lebanon
169,171,الدنيا دولاب و الدهر قلاب,"['الدنيا', 'دولاب', 'و', 'الدهر', 'قلاب']","['اسم', 'اسم', 'عطف', 'اسم', 'اسم']",Yemen
170,172,الدين معاملة,"['الدين', 'معاملة']","['اسم', 'اسم']",Syria
171,173,محل الديق بيساع ألف صديق,"['محل', 'الضيق', 'بيتسع', 'الف', 'صديق']","['اسم', 'اسم', 'فعل+مضارع', 'اسم+عدد', 'اسم']",Lebanon
172,174,الديك الفصيح من البيضة بيصيح,"['الديك', 'الفصيح', 'من', 'البيضة', 'بيصيح']","['اسم', 'صفة', 'حرف+جر', 'اسم', 'فعل+مضارع']",Jordan
173,175,متل شباط ما على كلامو رباط,"['مثل', 'شباط', 'ما', 'على', 'كلامه', 'رباط']","['اسم', 'اسم+علم', 'أداة+نفي', 'حرف+جر', 'اسم', 'اسم']",Lebanon
174,176,رجعت حليمة لعادتها القديمة,"['رجعت', 'حليمة', 'لعادتها', 'القديمة']","['فعل+ماضي', 'اسم+علم', 'اسم', 'صفة']",Saudi Arabia
175,177,الرجال عند كلمته,"['الرجال', 'عند', 'كلمته']","['اسم', 'ظرف', 'اسم']",Saudi Arabia
176,178,العز للرز و البرغل شنق حالو,"['العز', 'للرز', 'و', 'البرغل', 'شنق', 'حاله']","['اسم', 'اسم', 'عطف', 'اسم', 'فعل+ماضي', 'اسم']",Tunisia
177,179,أرسي على بر,"['ارسي', 'على', 'بر']","['فعل+أمر', 'حرف+جر', 'اسم']",Modern Standard Arabic
178,180,أكلني لحم و رماني عضم,"['أكلني', 'لحم', 'و', 'رماني', 'عظم']","['فعل+ماضي', 'اسم', 'عطف', 'فعل+ماضي', 'اسم']",Lebanon
179,181,الرّمد أشوى من العما,"['الرمد', 'أشوى', 'من', 'العمى']","['اسم', 'صفة+مقارنة', 'حرف+جر', 'اسم']",Lebanon
180,182,قلو مو رمانة قلو قلوب ملينة,"['قله', 'مو', 'رمانة', 'قله', 'قلوب', 'مليانة']","['فعل+ماضي', 'أداة+نفي', 'اسم', 'فعل+ماضي', 'اسم', 'صفة']",Syria
181,183,كلمة يا ريت عمرا ما عمّرت بيت,"['كلمة', 'يا', 'ريت', 'عمرها', 'ما', 'عمّرت', 'بيت']","['اسم', 'أداة+نداء', 'شبه+فعل', 'اسم', 'أداة+نفي', 'فعل+ماضي', 'اسم']",Tunisia
182,184,على راسو ريشة,"['على', 'راسه', 'ريشة']","['حرف+جر', 'اسم', 'اسم']",Tunisia
183,185,كل شي زاد عن حدو بينقلب ضدو,"['كل', 'شي', 'زاد', 'عن', 'حده', 'بينقلب', 'ضده']","['اسم+كم', 'اسم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'فعل+مضارع', 'اسم']",Lebanon
184,186,حظ متل الزفت,"['حظ', 'مثل', 'الزفت']","['اسم', 'اسم', 'اسم']",Jordan
185,187,زكرنا القط إجا ينط,"['زكرنا', 'القط', 'أجا', 'ينط']","['فعل+ماضي', 'اسم', 'فعل+ماضي', 'فعل+مضارع']",Morocco
186,189,المال السايب بيعلم الحرامي السرقه,"['المال', 'السايب', 'بيعلم', 'الحرامي', 'السرقة']","['اسم', 'صفة', 'فعل+مضارع', 'صفة', 'اسم']",Yemen
187,190,الله محيي السابت,"['الله', 'محيي', 'السابت']","['اسم+علم', 'فعل+مضارع', 'صفة']",Tunisia
188,191,لا تنط من فوق الأصاطيح,"['لا', 'تنط', 'من', 'فوق', 'الأساطيح']","['أداة+نفي', 'فعل+مضارع', 'حرف+جر', 'ظرف', 'اسم']",Lebanon
189,192,اسعى يا عبدي لأسعى معك,"['اسعى', 'يا', 'عبدي', 'لأسعى', 'معك']","['فعل+أمر', 'أداة+نداء', 'اسم', 'فعل+مضارع', 'اسم']",Modern Standard Arabic
190,193,سفقو كف متل فراق الوالدين,"['سفقه', 'كف', 'مثل', 'فراق', 'الوالدين']","['فعل+ماضي', 'اسم', 'اسم', 'اسم', 'اسم']",Syria
191,194,صهري مسند ضهري,"['صهري', 'مسند', 'ظهري']","['اسم', 'اسم', 'اسم']",Libya
192,195,كلنا بالهوا سوا,"['كلنا', 'بالهواء', 'سوا']","['اسم+كم', 'اسم', 'اسم']",Yemen
193,196,يللي بيجيبو السيل بتاخدو الزوابع,"['ياللي', 'بيجيبه', 'السيل', 'بتاخده', 'الزوابع']","['اسم+موصول', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم']",Lebanon
194,197,القرش ما بيغطي عالشرش,"['القرش', 'ما', 'بيغطي', 'عالشرش']","['اسم', 'أداة+نفي', 'فعل+مضارع', 'اسم']",Lebanon
195,198,االي أولو شرط آخرتو سلامة,"['اللي', 'أوله', 'شرط', 'آخرته', 'سلامة']","['اسم+موصول', 'صفة+عدد', 'اسم', 'صفة+مقارنة', 'اسم']",Lebanon
196,199,ضربة المعلم بألف و لو شلفها شلف,"['ضربة', 'المعلم', 'بألف', 'و', 'لو', 'شلفها', 'شلف']","['اسم', 'اسم', 'اسم+عدد', 'عطف', 'أداة+ربط', 'فعل+ماضي', 'اسم']",Palestine
197,200,اللهم لا شماتة,"['اللهم', 'لا', 'شماتة']","['اسم', 'أداة+نفي', 'اسم']",Tunisia
198,201,يا محاسن الصدف,"['يا', 'محاسن', 'الصدف']","['أداة+نداء', 'اسم', 'اسم']",Sudan
199,202,صار و تصوّر,"['صار', 'و', 'تصوّر']","['فعل+ماضي', 'عطف', 'فعل+ماضي']",Lebanon
200,203,صام صام و فطر على بصلة,"['صام', 'صام', 'و', 'فطر', 'على', 'بصلة']","['فعل+ماضي', 'فعل+ماضي', 'عطف', 'فعل+ماضي', 'حرف+جر', 'اسم']",Tunisia
201,204,اصروف مافي الجيب يأتيك مافي الغيب,"['اصروف', 'مافي', 'الجيب', 'يأتيك', 'مافي', 'الغيب']","['فعل+أمر', 'حرف+جر', 'اسم', 'فعل+مضارع', 'حرف+جر', 'اسم']",Tunisia
202,205,صعّبها بتصعب هوّنها بتهون,"['صعّبها', 'بتصعب', 'هوّنها', 'بتهون']","['فعل+أمر', 'فعل+مضارع', 'فعل+أمر', 'فعل+مضارع']",Lebanon
203,206,صافي يا لبن,"['صافي', 'يا', 'لبن']","['صفة', 'أداة+نداء', 'اسم']",Libya
204,207,ضحكة عنزة بالمسلخ,"['ضحكة', 'عنزة', 'بالمسلخ']","['اسم', 'اسم', 'اسم']",Tunisia
205,208,الطمع ضر ما نفع,"['الطمع', 'ضر', 'ما', 'نفع']","['اسم', 'فعل+ماضي', 'أداة+نفي', 'فعل+ماضي']",Yemen
206,209,طاش حجرو,"['طاش', 'حجره']","['فعل+ماضي', 'اسم']",Tunisia
207,210,هالطينة مو من هالعجينة,"['هالطينة', 'مو', 'من', 'هالعجينة']","['اسم', 'أداة+نفي', 'حرف+جر', 'اسم']",Qatar
208,211,العجلة من الشيطان,"['العجلة', 'من', 'الشيطان']","['اسم', 'حرف+جر', 'اسم']",Algeria
209,212,عدو جدّك ما بيودك,"['عدو', 'جدك', 'ما', 'بيودّك']","['اسم', 'اسم', 'أداة+نفي', 'فعل+مضارع']",Lebanon
210,213,عرس المجانين بكوانين,"['عرس', 'المجانين', 'بكوانين']","['اسم', 'اسم', 'اسم+علم']",Iraq
211,214,أعزب دهر و لا أرمل شهر,"['أعزب', 'دهر', 'و', 'لا', 'أرمل', 'شهر']","['اسم', 'اسم', 'عطف', 'أداة+نفي', 'اسم', 'اسم']",Sudan
212,215,يا رايح بلا عزيمة يا رايح بلا قيمة,"['يا', 'رايح', 'بلا', 'عزيمة', 'يا', 'رايح', 'بلا', 'قيمة']","['أداة+نداء', 'صفة', 'أداة+نفي', 'اسم', 'أداة+نداء', 'صفة', 'أداة+نفي', 'اسم']",Iraq
213,216,شو إلك بالقصر قلو من امبارح العصر,"['شو', 'إلك', 'بالقصر', 'قله', 'من', 'امبارح', 'العصر']","['اسم+موصول', 'حرف+جر', 'اسم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم']",Lebanon
214,217,عطّال بطّال,"['عطّال', 'بطال']","['صفة', 'صفة']",Iraq
215,218,خدو البنات من صدور العمّات,"['خذوا', 'البنات', 'من', 'صدور', 'العمات']","['فعل+أمر', 'اسم', 'حرف+جر', 'اسم', 'اسم']",Egypt
216,219,لبّس العود بيجود,"['لبّس', 'العود', 'بيجود']","['فعل+أمر', 'اسم', 'فعل+مضارع']",Lebanon
217,220,الغالي حقو معو,"['الغالي', 'حقه', 'معه']","['صفة', 'اسم', 'ظرف']",Palestine
218,221,فخار يكسر بعضو,"['فخار', 'يكسر', 'بعضه']","['اسم', 'فعل+مضارع', 'اسم+كم']",Palestine
219,222,اللي بيتطلع لفوق بتجعو رقبتو,"['اللي', 'بيتطلع', 'لفوق', 'بتوجعه', 'رقبته']","['اسم+موصول', 'فعل+مضارع', 'ظرف', 'فعل+مضارع', 'اسم']",Palestine
220,223,قامت على طاولتها و أخدت الشنته و طلعت من الكفتيريا,"['قامت', 'على', 'طاولتها', 'و', 'أخذت', 'الشنته', 'و', 'طلعت', 'من', 'الكفتيريا']","['فعل+ماضي', 'حرف+جر', 'اسم', 'عطف', 'فعل+ماضي', 'اسم', 'عطف', 'فعل+ماضي', 'حرف+جر', 'اسم']",Palestine
221,224,طلعو اهلي ليطمنو عالبيت و انا لحقتهن و عم حاول استفسر وفهمت انه منيح بس رح يضل بالمستشفى الليله,"['طلعو', 'أهلي', 'ليتطمنوا', 'عالبيت', 'و', 'أنا', 'لحقتهن', 'و', 'عم', 'حاول', 'استفسر', 'وفهمت', 'أنه', 'منيح', 'بس', 'رح', 'يضل', 'بالمستشفى', 'الليلة']","['فعل+ماضي', 'اسم', 'فعل+مضارع', 'اسم', 'عطف', 'ضمير', 'فعل+ماضي', 'عطف', 'أداة+مضارعة', 'فعل+مضارع', 'فعل+مضارع', 'فعل+ماضي', 'أداة+ربط', 'صفة', 'ظرف', 'أداة+استقبال', 'فعل+مضارع', 'اسم', 'اسم']",Palestine
222,225,انا الو و مستحيل كون إلك ماشي اوعدني,"['أنا', 'اله', 'و', 'مستحيل', 'كون', 'إلك', 'ماشي', 'أوعدني']","['ضمير', 'حرف+جر', 'عطف', 'صفة', 'فعل+مضارع', 'حرف+جر', 'صفة', 'فعل+مضارع']",Lebanon
223,226,حلو الشرطه رح تعرف انا من الأول قلت ما في داعي للحكي,"['حلو', 'الشرطه', 'رح', 'تعرف', 'أنا', 'من', 'الأول', 'قلت', 'ما', 'في', 'داعي', 'للحكي']","['صفة', 'اسم', 'أداة+استقبال', 'فعل+مضارع', 'ضمير', 'حرف+جر', 'صفة+عدد', 'فعل+ماضي', 'أداة+نفي', 'حرف+جر', 'اسم', 'اسم']",Jordan
224,227,لك وين رايحة ما بدك تحطيلي عشا,"['لك', 'وين', 'رايحة', 'ما', 'بدك', 'تحطيلي', 'عشا']","['ضمير', 'أداة+استفهام', 'صفة', 'أداة+نفي', 'فعل+مضارع', 'فعل+مضارع', 'اسم']",Jordan
225,228,رفعت الغطا عن وشها,"['رفعت', 'الغطا', 'عن', 'وجهها']","['فعل+ماضي', 'اسم', 'حرف+جر', 'اسم']",Jordan
226,229,كيف حطت ايدها على بطنها و سبلت بعيونها مو انا حبيبتي هاد الببو الجديد,"['كيف', 'حطت', 'ايدها', 'على', 'بطنها', 'و', 'سبلت', 'بعيونها', 'مو', 'أنا', 'حبيبتي', 'هاد', 'الببو', 'الجديد']","['ظرف', 'فعل+ماضي', 'اسم', 'حرف+جر', 'اسم', 'عطف', 'فعل+ماضي', 'اسم', 'أداة+ربط', 'ضمير', 'اسم', 'ضمير+اشارة', 'اسم', 'صفة']",Jordan
