Sentence_ID,sentence,Tokens,NER_Tags,Dialect
105,و وضع الرمل في الملعب هو دلالة على أن اللاعبين هم محاربي الصحراء....,"['و', 'وضع', 'الرمل', 'في', 'الملعب', 'هو', 'دلالة', 'على', 'أن', 'اللاعبين', 'هم', 'محاربي', 'الصحراء....']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Sudan
106,Sans espoir hed lebled,"['Sans', 'espoir', 'hed', 'lebled']","['O', 'O', 'O', 'O']",Lebanon
107,هادي خيانة لازم الضرب بيد من حديد وطردهم من المنتخب,"['هادي', 'خيانة', 'لازم', 'الضرب', 'بيد', 'من', 'حديد', 'وطردهم', 'من', 'المنتخب']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
108,تشوف شوي تعليقات تفهم باللي احسن حل هي تسونامي تهزنا يخسفنا ربي زي قوم عاد,"['تشوف', 'شوي', 'تعليقات', 'تفهم', 'باللي', 'احسن', 'حل', 'هي', 'تسونامي', 'تهزنا', 'يخسفنا', 'ربي', 'زي', 'قوم', 'عاد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']",Tunisia
109,لن نتطور حتى تقوم الساعة,"['لن', 'نتطور', 'حتى', 'تقوم', 'الساعة']","['O', 'O', 'O', 'O', 'O']",Modern Standard Arabic
110,لالا انت شيات من داك العام,"['لالا', 'انت', 'شيات', 'من', 'داك', 'العام']","['O', 'O', 'O', 'O', 'O', 'O']",Morocco
111,lokan la3bo fel morj khir ..,"['lokan', 'la3bo', 'fel', 'morj', 'khir', '..']","['O', 'O', 'O', 'O', 'O', 'O']",Tunisia
112,بونجاح يطير في العربية,"['بونجاح', 'يطير', 'في', 'العربية']","['B-PERS', 'O', 'O', 'O']",Morocco
113,جزائر كل يوم تتراجع خطوة للوراء,"['جزائر', 'كل', 'يوم', 'تتراجع', 'خطوة', 'للوراء']","['B-LOC', 'O', 'O', 'O', 'O', 'O']",Algeria
114,سطاد تع بوسقلول,"['سطاد', 'تع', 'بوسقلول']","['O', 'O', 'O']",Algeria
115,حتى صطاد مفلحناش فيه,"['حتى', 'صطاد', 'مفلحناش', 'فيه']","['O', 'O', 'O', 'O']",Morocco
116,أرضية ملعب تشاكر صالحة لغرس البصل و البطاطا لا لإجراء مقابلة للفريق الوطني,"['أرضية', 'ملعب', 'تشاكر', 'صالحة', 'لغرس', 'البصل', 'و', 'البطاطا', 'لا', 'لإجراء', 'مقابلة', 'للفريق', 'الوطني']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']",Algeria
117,كي المسؤول على السطاد كلي يكتب أبها حلة,"['كي', 'المسؤول', 'على', 'السطاد', 'كلي', 'يكتب', 'أبها', 'حلة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
118,علاش مايغرسوهش بطاطا خير,"['علاش', 'مايغرسوهش', 'بطاطا', 'خير']","['O', 'O', 'O', 'O']",Libya
119,على الاقل يساهم فالاقتصاد تاع لبلاد,"['على', 'الاقل', 'يساهم', 'فالاقتصاد', 'تاع', 'لبلاد']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
120,بلاد كامل نفس الشيء ...,"['بلاد', 'كامل', 'نفس', 'الشيء', '...']","['O', 'O', 'O', 'O', 'O']",Morocco
121,زيد تاع اوكيدجة,"['زيد', 'تاع', 'اوكيدجة']","['O', 'O', 'B-PERS']",Algeria
122,كل ضد منتخب الجزائر الكاف، أفريقيا، الحكام ، و مسؤولين البلاد غير الشعب ليراه معاهم,"['كل', 'ضد', 'منتخب', 'الجزائر', 'الكاف،', 'أفريقيا،', 'الحكام', '،', 'و', 'مسؤولين', 'البلاد', 'غير', 'الشعب', 'ليراه', 'معاهم']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
123,Had la page teqedar teqoul probleme f cha3eb,"['Had', 'la', 'page', 'teqedar', 'teqoul', 'probleme', 'f', 'cha3eb']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
124,بونجاح العربية مايعرفهاش,"['بونجاح', 'العربية', 'مايعرفهاش']","['B-PERS', 'O', 'O']",Morocco
125,بلعمري كان يجمع في الطاولة الاولى,"['بلعمري', 'كان', 'يجمع', 'في', 'الطاولة', 'الاولى']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Jordan
126,قلتلك مايتامنوش,"['قلتلك', 'مايتامنوش']","['O', 'O']",Tunisia
127,بونجاح حبس 8ème,"['بونجاح', 'حبس', '8ème']","['B-PERS', 'O', 'O']",Morocco
128,كل مسؤولين على شاكلة تبون ماعندك واش تخير فيهم,"['كل', 'مسؤولين', 'على', 'شاكلة', 'تبون', 'ماعندك', 'واش', 'تخير', 'فيهم']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']",Algeria
129,لا حول و لا قوة الا بالله الفساد بلغ مبلغه,"['لا', 'حول', 'و', 'لا', 'قوة', 'الا', 'بالله', 'الفساد', 'بلغ', 'مبلغه']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
130,يابونجاح عندنا فوبيا من الأخطاء الإملائية يهديك ربي أبهى مش أبها,"['يابونجاح', 'عندنا', 'فوبيا', 'من', 'الأخطاء', 'الإملائية', 'يهديك', 'ربي', 'أبهى', 'مش', 'أبها']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
131,افونسي لريار شعار الجزائر,"['افونسي', 'لريار', 'شعار', 'الجزائر']","['O', 'O', 'O', 'B-LOC']",Tunisia
132,نفس الشيء عدنا احسن منظومة صحية في افريقيا,"['نفس', 'الشيء', 'عدنا', 'احسن', 'منظومة', 'صحية', 'في', 'افريقيا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']",Algeria
133,yadra hhhhhh,"['yadra', 'hhhhhh']","['O', 'O']",Yemen
134,و الله غير امر جد مؤسف جد جد مؤسف عييب و الله عير نعلق بمرارة تصور انه حتى البلدان المعروفة بالمجاعة تكلد تتجاوز مشكل ارضيات الميدان تصور انه ملعب لديهمسؤولين و مدير و موظفيين لديهم اجرة,"['و', 'الله', 'غير', 'امر', 'جد', 'مؤسف', 'جد', 'جد', 'مؤسف', 'عييب', 'و', 'الله', 'عير', 'نعلق', 'بمرارة', 'تصور', 'انه', 'حتى', 'البلدان', 'المعروفة', 'بالمجاعة', 'تكلد', 'تتجاوز', 'مشكل', 'ارضيات', 'الميدان', 'تصور', 'انه', 'ملعب', 'لديهمسؤولين', 'و', 'مدير', 'و', 'موظفيين', 'لديهم', 'اجرة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
135,لملعب يحتضن 6 مباريات ف العام لا يستطيعون تجهيزه و لي تزجع القلب…,"['لملعب', 'يحتضن', '6', 'مباريات', 'ف', 'العام', 'لا', 'يستطيعون', 'تجهيزه', 'و', 'لي', 'تزجع', 'القلب…']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
136,بونجاح ماقدرش يكوبيي على صحابو,"['بونجاح', 'ماقدرش', 'يكوبيي', 'على', 'صحابو']","['B-PERS', 'O', 'O', 'O', 'O']",Morocco
137,ويكتب مليح ويضحك عالسطاد,"['ويكتب', 'مليح', 'ويضحك', 'عالسطاد']","['O', 'O', 'O', 'O']",Tunisia
138,الإعلام منعووووه من تصوير الملعب فضحوهم اللاعبيين ....,"['الإعلام', 'منعووووه', 'من', 'تصوير', 'الملعب', 'فضحوهم', 'اللاعبيين', '....']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
139,تبانلي قرار جزائري ماشي الفيفا تاع منع التصوير ....,"['تبانلي', 'قرار', 'جزائري', 'ماشي', 'الفيفا', 'تاع', 'منع', 'التصوير', '....']","['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']",Algeria
140,الجزائر و الجزائريين كلهم في ابهى حلة,"['الجزائر', 'و', 'الجزائريين', 'كلهم', 'في', 'ابهى', 'حلة']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
141,تغيضك عمرك كلمة مسڨمة ب العربية ميعرفش يكتبها يدي الملاير في الشهر و نتا حياتك ڨاع قراية الف مكاش,"['تغيضك', 'عمرك', 'كلمة', 'مسڨمة', 'ب', 'العربية', 'ميعرفش', 'يكتبها', 'يدي', 'الملاير', 'في', 'الشهر', 'و', 'نتا', 'حياتك', 'ڨاع', 'قراية', 'الف', 'مكاش']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
142,لم تتم اقالة لا مدير الشباب و الرياضة و لا مدير الملعب، بل مدير الملعب كان مدير للشباب و الرياضة بالنيابة و عاد الى منصبه و هو فيه الآن.,"['لم', 'تتم', 'اقالة', 'لا', 'مدير', 'الشباب', 'و', 'الرياضة', 'و', 'لا', 'مدير', 'الملعب،', 'بل', 'مدير', 'الملعب', 'كان', 'مدير', 'للشباب', 'و', 'الرياضة', 'بالنيابة', 'و', 'عاد', 'الى', 'منصبه', 'و', 'هو', 'فيه', 'الآن.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
143,هاذا هو ستاد لي ربحتو عليه يوجوه المزيرية درتو دراهم ضرك تمنشرو اخدموه,"['هاذا', 'هو', 'ستاد', 'لي', 'ربحتو', 'عليه', 'يوجوه', 'المزيرية', 'درتو', 'دراهم', 'ضرك', 'تمنشرو', 'اخدموه']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
144,حلو دراهمكم,"['حلو', 'دراهمكم']","['O', 'O']",Tunisia
145,القوة الضاربة,"['القوة', 'الضاربة']","['O', 'O']",Oman
146,القوة الضاربة ياه,"['القوة', 'الضاربة', 'ياه']","['O', 'O', 'O']",Palestine
147,تبان ارض كاف الباز نايضة فيها التافقة والقرن,"['تبان', 'ارض', 'كاف', 'الباز', 'نايضة', 'فيها', 'التافقة', 'والقرن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
148,تبهدييل,['تبهدييل'],['O'],Iraq
149,المرة هذي نبدوا بالوزير الأول لي يمثل أضعف حكومة و نكملوا معاه وزير الشباب و الرياضة و وزير التجارة,"['المرة', 'هذي', 'نبدوا', 'بالوزير', 'الأول', 'لي', 'يمثل', 'أضعف', 'حكومة', 'و', 'نكملوا', 'معاه', 'وزير', 'الشباب', 'و', 'الرياضة', 'و', 'وزير', 'التجارة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
150,بونجاح ميفرقش بين الالف الطويلة و الألف المقصورة مسكين,"['بونجاح', 'ميفرقش', 'بين', 'الالف', 'الطويلة', 'و', 'الألف', 'المقصورة', 'مسكين']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
151,داينصورات تعمل المستحيل لاسقاط كرة القدم الجزائرية,"['داينصورات', 'تعمل', 'المستحيل', 'لاسقاط', 'كرة', 'القدم', 'الجزائرية']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
152,منتخب كبير و جيل ذهبي دفنوهم في تشاكر الذي كان من الاجدر اغتنام الفرصة واظهار افضل صورة لمنتخب الجزائر على الاقل في الملاعب ..,"['منتخب', 'كبير', 'و', 'جيل', 'ذهبي', 'دفنوهم', 'في', 'تشاكر', 'الذي', 'كان', 'من', 'الاجدر', 'اغتنام', 'الفرصة', 'واظهار', 'افضل', 'صورة', 'لمنتخب', 'الجزائر', 'على', 'الاقل', 'في', 'الملاعب', '..']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
153,راهم حابين الشعب يزف و يقلق,"['راهم', 'حابين', 'الشعب', 'يزف', 'و', 'يقلق']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
154,و يبني ملعب,"['و', 'يبني', 'ملعب']","['O', 'O', 'O']",Sudan
155,شكون قالك المدير تاع الملعب اوقيل؟ مزال يخدم ومدير الشباب بدلوه برك ، مدا بيك تتاكد قبل ماتهدر,"['شكون', 'قالك', 'المدير', 'تاع', 'الملعب', 'اوقيل؟', 'مزال', 'يخدم', 'ومدير', 'الشباب', 'بدلوه', 'برك', '،', 'مدا', 'بيك', 'تتاكد', 'قبل', 'ماتهدر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
156,الدزاير كامل مخلية و الملاعب آخر إهتمامات الشعب,"['الدزاير', 'كامل', 'مخلية', 'و', 'الملاعب', 'آخر', 'إهتمامات', 'الشعب']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
157,بلعاني يديرو للملاعب هكا باش يحاوزو بلماضي سياسة التهميش لازم الشعب يدخل أعداء النجاح,"['بلعاني', 'يديرو', 'للملاعب', 'هكا', 'باش', 'يحاوزو', 'بلماضي', 'سياسة', 'التهميش', 'لازم', 'الشعب', 'يدخل', 'أعداء', 'النجاح']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
158,قاع لي شاد شي كرسي عندو ما يعوج,"['قاع', 'لي', 'شاد', 'شي', 'كرسي', 'عندو', 'ما', 'يعوج']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
159,هديك ابها باينا كتبها بغداد,"['هديك', 'ابها', 'باينا', 'كتبها', 'بغداد']","['O', 'O', 'O', 'O', 'B-PERS']",Iraq
160,ارض للرعي ومتصلحش,"['ارض', 'للرعي', 'ومتصلحش']","['O', 'O', 'O']",Yemen
161,Tbhdilaaa,['Tbhdilaaa'],['O'],Morocco
162,حابين يخرجو الشعب للشارع بأي طريقة,"['حابين', 'يخرجو', 'الشعب', 'للشارع', 'بأي', 'طريقة']","['O', 'O', 'O', 'O', 'O', 'O']",Palestine
163,بونجاح ديما مفسدها بالأخطاء الاملائية فرونسي ولا عربي,"['بونجاح', 'ديما', 'مفسدها', 'بالأخطاء', 'الاملائية', 'فرونسي', 'ولا', 'عربي']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
164,Rouhou takhrou ge3 kima darou mayebghouche sah 3aychin fel kedbe ou nifak allah yen3alkoum ge3,"['Rouhou', 'takhrou', 'ge3', 'kima', 'darou', 'mayebghouche', 'sah', '3aychin', 'fel', 'kedbe', 'ou', 'nifak', 'allah', 'yen3alkoum', 'ge3']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
165,بونجاح قولولو يرحم العربية شوية,"['بونجاح', 'قولولو', 'يرحم', 'العربية', 'شوية']","['B-PERS', 'O', 'O', 'O', 'O']",Tunisia
166,نورمالمون هنا يتم اقالة وزير الشبيبة و الرياضة مع اعطاء حق تسيير الملاعب التي يلعب عليها الفريق الوطني الى الفاف,"['نورمالمون', 'هنا', 'يتم', 'اقالة', 'وزير', 'الشبيبة', 'و', 'الرياضة', 'مع', 'اعطاء', 'حق', 'تسيير', 'الملاعب', 'التي', 'يلعب', 'عليها', 'الفريق', 'الوطني', 'الى', 'الفاف']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG']",Algeria
167,شرف الدين عمارة هذا فيه اللوش!,"['شرف', 'الدين', 'عمارة', 'هذا', 'فيه', 'اللوش!']","['B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O']",Tunisia
168,بوترماح معندو لا فا راس لا فا رجل,"['بوترماح', 'معندو', 'لا', 'فا', 'راس', 'لا', 'فا', 'رجل']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
169,حطيت المنشور وراني رايح نضرب القهوة بالبغرير,"['حطيت', 'المنشور', 'وراني', 'رايح', 'نضرب', 'القهوة', 'بالبغرير']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
170,في طريقكم شوفو جنسية لي رياجاو بالهاهاها على المنشور.,"['في', 'طريقكم', 'شوفو', 'جنسية', 'لي', 'رياجاو', 'بالهاهاها', 'على', 'المنشور.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
171,رحمه الله,"['رحمه', 'الله']","['O', 'O']",Yemen
172,رحمه الله و جعله من أهل الجنة,"['رحمه', 'الله', 'و', 'جعله', 'من', 'أهل', 'الجنة']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
173,رحمه الله وأسكنه فسيح جناته,"['رحمه', 'الله', 'وأسكنه', 'فسيح', 'جناته']","['O', 'O', 'O', 'O', 'O']",Oman
174,هي الأجساد تموت و الأرواح للخالق تذهب أما الاعمال و المواقف و البطولات باقية رحم الله الامير عبد القادر و كل شهداء الجزائر رحمة واسعة و اسكنهم فسيح جناته,"['هي', 'الأجساد', 'تموت', 'و', 'الأرواح', 'للخالق', 'تذهب', 'أما', 'الاعمال', 'و', 'المواقف', 'و', 'البطولات', 'باقية', 'رحم', 'الله', 'الامير', 'عبد', 'القادر', 'و', 'كل', 'شهداء', 'الجزائر', 'رحمة', 'واسعة', 'و', 'اسكنهم', 'فسيح', 'جناته']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
175,كي تشوف لي ضحكو على الامير عبد القادر وتضرب طلة لبروفايلاتهم تعرف كيفاش فرنسا قدرت تحتلنا وتعرف علاش قعدت 132 سنة وتعرف علاش مزلنا تابعين لفرنسا,"['كي', 'تشوف', 'لي', 'ضحكو', 'على', 'الامير', 'عبد', 'القادر', 'وتضرب', 'طلة', 'لبروفايلاتهم', 'تعرف', 'كيفاش', 'فرنسا', 'قدرت', 'تحتلنا', 'وتعرف', 'علاش', 'قعدت', '132', 'سنة', 'وتعرف', 'علاش', 'مزلنا', 'تابعين', 'لفرنسا']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']",Algeria
