sentID.BTEC	split	lang	sent	sentiment
637	corpus-6-train	MSA	"How much is the price inclusive of taxes?
"	neutral
638	corpus-6-train	MSA	"Give me some paper towels.
"	neutral
639	corpus-6-train	MSA	"The apartment next door is a lot of noise.
"	neutral
640	corpus-6-train	MSA	"Yes, Dr. Kripps doesn't examine any patient without an appointment.
"	neutral
641	corpus-6-test-corpus-26-test	MSA	"Can you tell me the name and number of the person you want to call?
"	neutral
642	corpus-6-train	MSA	"Is that a gift?
"	neutral
643	corpus-6-test-corpus-26-train	MSA	"Will the airline pay me to buy some basic personal needs?
"	neutral
645	corpus-6-train	MSA	"Is this a road to the Grand Hotel?
"	neutral
646	corpus-6-train	MSA	"There's no one here by that name.
"	negative
647	corpus-6-train	MSA	"Where's the cop, please?
"	neutral
648	corpus-6-train	MSA	"Can I borrow some tapes?
"	neutral
650	corpus-6-test-corpus-26-train	MSA	"I want a room with a bathroom.
"	neutral
652	corpus-6-test-corpus-26-dev	MSA	"Nothing came out of the machine.
"	neutral
653	corpus-6-train	MSA	"Does that have a guarantee?
"	neutral
655	corpus-6-train	MSA	"What's your diagnosis?
"	neutral
656	corpus-6-train	MSA	"It's at the end of the hallway on the seventh floor. Please take the elevator on your right.
"	neutral
659	corpus-6-train	MSA	"We're at Jones Street Station.
"	neutral
660	corpus-6-train	MSA	"I never thought about going to classical concerts when I was in Japan.
"	neutral
666	corpus-6-train	MSA	"Can you describe this dish to me?
"	neutral
667	corpus-6-test-corpus-26-test	MSA	"You were supposed to be on the eight-two-zero plane that took off fifteen minutes ago.
"	neutral
668	corpus-6-train	MSA	"Your seats are near here.
"	neutral
670	corpus-6-train	MSA	"He's on a business trip until next Friday.
"	neutral
671	corpus-6-train	MSA	"My wife and I are so happy you're coming to spend the weekend with us so you can experience American life in the country.
"	positive
672	corpus-6-train	MSA	"She's next on the Yemen.
"	neutral
673	corpus-6-test-corpus-26-train	MSA	"Someone opened my box.
"	neutral
674	corpus-6-train	MSA	"Yes, please. My name is Kirosawa. How long can you keep my ticket?
"	positive
676	corpus-6-train	MSA	"Where can I buy a ticket to get where I want to go?
"	neutral
677	corpus-6-train	MSA	"Six hundred dollars a month plus a month's advance and a month's worth of our semester.
"	neutral
678	corpus-6-train	MSA	"Do you prefer a one-row coat of buttons or a two-row coat?
"	neutral
679	corpus-6-test-corpus-26-test	MSA	"Oh, it's simple. Are you here, anyway?
"	neutral
680	corpus-6-test-corpus-26-train	MSA	"Japanese Airlines, plane number one two three.
"	neutral
681	corpus-6-test-corpus-26-train	MSA	"I want to buy a shampoo.
"	neutral
683	corpus-6-test-corpus-26-train	MSA	"Can you tell us when we get to the public services complex?
"	neutral
684	corpus-6-train	MSA	"I'll come back again with the rest for you.
"	positive
685	corpus-6-train	MSA	"No, I'm not.
"	neutral
686	corpus-6-train	MSA	"What a piece of pottery. That dish is worth thirty dollars?
"	negative
687	corpus-6-train	MSA	"You have a nice jacket for about thirty dollars.
"	positive
688	corpus-6-test-corpus-26-train	MSA	"- Where's the nearest butcher shop?
"	neutral
690	corpus-6-train	MSA	"Right. Do you have any secondary or detestable reactions?
"	neutral
691	corpus-6-dev	MSA	"Once you look at it, it looks like you've picked up some infection from it.
"	negative
692	corpus-6-train	MSA	"Can I have a receipt, please?
"	neutral
693	corpus-6-train	MSA	"There's three of us.
"	neutral
694	corpus-6-train	MSA	"I know. Do you remember how much I paid for your ticket?
"	neutral
695	corpus-6-train	MSA	"Can I have a drink?
"	neutral
696	corpus-6-train	MSA	"What's my room number?
"	neutral
698	corpus-6-dev	MSA	"Can I have two seats from the second floor for this evening?
"	neutral
699	corpus-6-train	MSA	"I locked the key in the room.
"	neutral
700	corpus-6-train	MSA	"Does it include taxes?
"	neutral
701	corpus-6-train	MSA	"Excuse me. Can you tell me the way to the train station, please?
"	neutral
702	corpus-6-dev	MSA	"When does the post office open?
"	neutral
703	corpus-6-test-corpus-26-train	MSA	"We'd like to stay four nights starting August 1st.
"	neutral
704	corpus-6-train	MSA	"And because this bag is made of liquor, as you can see, it's a very old-fashioned, very powerful bag.
"	positive
705	corpus-6-train	MSA	"The food is very nice, but I've had enough, thank you.
"	positive
706	corpus-6-train	MSA	"My wallet was stolen from me in the subway.
"	negative
707	corpus-6-train	MSA	"I have to go to the Japanese embassy.
"	neutral
708	corpus-6-test-corpus-26-train	MSA	"What's the name of this rose?
"	neutral
709	corpus-6-train	MSA	"Can't you give it to me for a cheaper price?
"	neutral
710	corpus-6-train	MSA	"Is it for Chicago?
"	neutral
713	corpus-6-train	MSA	"Please cash this tourist check.
"	neutral
715	corpus-6-train	MSA	"I've had a fever since the first of yesterday. My throat hurts so bad I can't swallow any food.
"	negative
717	corpus-6-train	MSA	"It's up here on the wall and the air conditioning key is here. Is there anything else you'll need, sir?
"	neutral
719	corpus-6-test-corpus-26-train	MSA	"September 15th is the Day of Respect for the Elderly.
"	neutral
722	corpus-6-train	MSA	"Can I get there on time if I leave here now?
"	neutral
723	corpus-6-test-corpus-26-train	MSA	"There's no soap in my room.
"	negative
724	corpus-6-train	MSA	"Okay, but I hope it doesn't take long.
"	neutral
726	corpus-6-train	MSA	"Can you fill out the form for me?
"	neutral
728	corpus-6-train	MSA	"I bought this bag a while ago, but the sausage doesn't work.
"	negative
730	corpus-6-train	MSA	"You're following?
"	neutral
731	corpus-6-train	MSA	"Please return to the bus at three.
"	neutral
732	corpus-6-train	MSA	"Millions of people visit the famous shrine on the first day of the year.
"	positive
735	corpus-6-train	MSA	"If possible, I'd like a table by the window.
"	neutral
736	corpus-6-train	MSA	"I shouldn't drink anything with salt.
"	negative
738	corpus-6-train	MSA	"I'd like a seat by the hallway, please.
"	neutral
739	corpus-6-train	MSA	"Please give me my estimate.
"	neutral
740	corpus-6-train	MSA	"That's great, thank you.
"	positive
741	corpus-6-test-corpus-26-dev	MSA	"Do you have anything I can use for my skin?
"	neutral
742	corpus-6-test-corpus-26-train	MSA	"Can you change the wording according to what you just said?
"	neutral
743	corpus-6-train	MSA	"When are we gonna get this up to you?
"	neutral
747	corpus-6-train	MSA	"I'm sorry. They're all sold out.
"	negative
750	corpus-6-train	MSA	"I'd like to send this postcard to Japan.
"	neutral
752	corpus-6-dev	MSA	"Thank you. This is your room key. The chainsaw will carry your luggage.
"	positive
755	corpus-6-dev	MSA	"Keep my bags, please.
"	neutral
756	corpus-6-train	MSA	"I'd like to rent a mid-size four-door car.
"	neutral
758	corpus-6-train	MSA	"Where can I buy pottery?
"	neutral
759	corpus-6-train	MSA	"My shirt smells like sweat.
"	negative
761	corpus-6-test-corpus-26-test	MSA	"How long will it take to order?
"	neutral
763	corpus-6-train	MSA	"How many yen are you with, sir?
"	neutral
764	corpus-6-train	MSA	"Hey, I got a reservation.
"	positive
765	corpus-6-train	MSA	"Please give me salt and pepper.
"	neutral
766	corpus-6-train	MSA	"I booked through the Tokyo office. I'll be a little late for my registration tonight.
"	neutral
767	corpus-6-train	MSA	"Let's go shopping fast.
"	positive
768	corpus-6-train	MSA	"I ordered a non-smoking seat when I signed up, but this seat is smoking.
"	negative
769	corpus-6-train	MSA	"Let's go get a drink.
"	neutral
770	corpus-6-train	MSA	"I suggest you buy this kind of fish, red snapper.
"	neutral
773	corpus-6-test-corpus-26-train	MSA	"I can't do that, but I'll put it in your bag.
"	neutral
774	corpus-6-train	MSA	"Could you raise your voice a little bit, please?
"	neutral
775	corpus-6-train	MSA	"Is there a specific date and place?
"	neutral
776	corpus-6-train	MSA	"Thank you very much. I'd like to come, but I'm afraid I'll have another appointment.
"	neutral
777	corpus-6-test-corpus-26-train	MSA	"How long does it take to be available?
"	neutral
778	corpus-6-train	MSA	"In American colleges, baseball is the most popular game.
"	positive
779	corpus-6-train	MSA	"I'll give you a painkiller.
"	neutral
780	corpus-6-train	MSA	"Can you tell me when the train is coming to Oxford? I'm afraid I'll be a passenger after that.
"	negative
781	corpus-6-train	MSA	"Bill, I love you, that's all.
"	positive
782	corpus-6-train	MSA	"You're raising me up.
"	positive
783	corpus-6-train	MSA	"I want to make sure when he leaves.
"	neutral
785	corpus-6-dev	MSA	"I don't think I'll be of much importance to you.
"	negative
786	corpus-6-test-corpus-26-train	MSA	"Where are the sports quizzes?
"	neutral
787	corpus-6-test-corpus-26-train	MSA	"This size, which you call normal size, you'll find here.
"	neutral
789	corpus-6-train	MSA	"Does it include everything?
"	neutral
790	corpus-6-train	MSA	"Cross the street over there and walk forward until you get to the second intersection.
"	neutral
791	corpus-6-train	MSA	"I want something for a headache.
"	negative
792	corpus-6-train	MSA	"A little fat? No. Are you kidding?
"	negative
793	corpus-6-test-corpus-26-test	MSA	"Where will the tour end, and when?
"	neutral
794	corpus-6-train	MSA	"Well, I don't know if I'll take care of this.
"	negative
796	corpus-6-train	MSA	"Please mail this envelope to the airport.
"	neutral
797	corpus-6-train	MSA	"I need something for a catch.
"	neutral
801	corpus-6-train	MSA	"In the spring, cherry trees bloom.
"	positive
802	corpus-6-dev	MSA	"Can you ask him to stop smoking up there?
"	neutral
804	corpus-6-train	MSA	"I'll call him back.
"	neutral
810	corpus-6-train	MSA	"I plan to stay with my friend in Los Angeles.
"	neutral
811	corpus-6-train	MSA	"Can you get me the cream for my coffee?
"	neutral
812	corpus-6-train	MSA	"It's not available in stores.
"	neutral
813	corpus-6-train	MSA	"Do I need a high-speed train ticket?
"	neutral
814	corpus-6-train	MSA	"Here's my phone number and e-mail address.
"	neutral
816	corpus-6-train	MSA	"How old is this church?
"	neutral
817	corpus-6-train	MSA	"Can you buy me a ticket to the opera?
"	neutral
820	corpus-6-train	MSA	"Do you have any sightseeing bus tours around town?
"	neutral
821	corpus-6-train	MSA	"I'm sorry. I'm a little weird about this place.
"	negative
823	corpus-6-train	MSA	"If you want to borrow any of my books, please let me know. I really don't mind borrowing books from friends.
"	positive
825	corpus-6-train	MSA	"What about the decorations? Will you repaint the rooms when the tenant lives in them?
"	neutral
827	corpus-6-dev	MSA	"I want to do some charity work.
"	positive
830	corpus-6-train	MSA	"How much tax refunds will I get?
"	neutral
831	corpus-6-train	MSA	"I can't find her.
"	negative
832	corpus-6-train	MSA	"Can I have some mashed potatoes but no sauce?
"	neutral
836	corpus-6-train	MSA	"I can give you a Ford Mista Ng after seven years for fifty dollars a week at an unspecified mileage.
"	neutral
837	corpus-6-train	MSA	"Oh, yeah, here you go.
"	neutral
838	corpus-6-train	MSA	"I hope I get back to this place when I'm in the States.
"	positive
841	corpus-6-dev	MSA	"I'm completely restored.
"	positive
844	corpus-6-train	MSA	"What are your arrangements for the day?
"	neutral
846	corpus-6-train	MSA	"Is that clear?
"	neutral
847	corpus-6-train	MSA	"My wallet was stolen.
"	negative
848	corpus-6-test-corpus-26-train	MSA	"Where can I change the train to Edinburgh?
"	neutral
850	corpus-6-train	MSA	"The door didn't open with that key.
"	neutral
851	corpus-6-train	MSA	"I want it cooked on a quiet fire.
"	neutral
853	corpus-6-train	MSA	"Can we enjoy this bliss and satisfy ourselves in this first-class restaurant?
"	positive
854	corpus-6-train	MSA	"How sweet. You're sure looking forward to seeing them.
"	positive
855	corpus-6-test-corpus-26-train	MSA	"I'd like to put that in a safe deposit box.
"	neutral
856	corpus-6-train	MSA	"What better tour to see museums?
"	positive
857	corpus-6-train	MSA	"Please call the truck.
"	neutral
859	corpus-6-test-corpus-26-train	MSA	"Where can I change my money?
"	neutral
860	corpus-6-train	MSA	"I'm confused by Amy. I can't find anything to say.
"	negative
861	corpus-6-train	MSA	"Can you fix it and send it to Japan, please?
"	neutral
863	corpus-6-train	MSA	"- All right.
"	positive
864	corpus-6-train	MSA	"I have to report the theft.
"	negative
866	corpus-6-train	MSA	"Can I take a measurement on this dress?
"	neutral
868	corpus-6-train	MSA	"I still can't find one of my bags I searched for at Narita Airport.
"	negative
869	corpus-6-train	MSA	"I think it's me.
"	neutral
870	corpus-6-train	MSA	"What kind of treatment do you get?
"	neutral
872	corpus-6-train	MSA	"A snack, please.
"	positive
873	corpus-6-train	MSA	"I have about two hundred dollars in cash and a visa.
"	neutral
875	corpus-6-train	MSA	"So you're still driving a taxi a long time?
"	neutral
877	corpus-6-train	MSA	"Please come to the restaurant on the second floor from 7:00 to 9:00.
"	neutral
878	corpus-6-train	MSA	"I plan to spend the holidays in the city centre until May 5th.
"	neutral
880	corpus-6-train	MSA	"What preparations did they make for passing the exam?
"	neutral
881	corpus-6-train	MSA	"You're almost there.
"	positive
883	corpus-6-train	MSA	"All passengers remain in their seats.
"	neutral
884	corpus-6-train	MSA	"What buses do I take to the Washington Monument?
"	neutral
885	corpus-6-train	MSA	"My name is Akiko Tanaka.
"	neutral
888	corpus-6-train	MSA	"The Horiyogi temple is one of the oldest wooden buildings in the world that is worth seeing.
"	positive
889	corpus-6-train	MSA	"I got it, okay, thanks for taking more time. Can I get two hot dogs?
"	positive
891	corpus-6-train	MSA	"I'm glad. Oh. This is my flight report.
"	positive
893	corpus-6-train	MSA	"Yeah, anytime, everybody's welcome here.
"	positive
895	corpus-6-train	MSA	"I need to buy an insurance policy.
"	neutral
897	corpus-6-test-corpus-26-train	MSA	"Can we leave our belongings except for the valuables on the bus?
"	neutral
898	corpus-6-train	MSA	"What is J.R.
"	neutral
899	corpus-6-train	MSA	"Turn it into small bills, please.
"	neutral
902	corpus-6-test-corpus-26-train	MSA	"I wonder about these extra charges on my bill.
"	negative
903	corpus-6-train	MSA	"Do you like to go to the dance?
"	neutral
905	corpus-6-train	MSA	"Please. Tell me about a reasonable restaurant that has a nice atmosphere.
"	positive
906	corpus-6-train	MSA	"When's the golf tournament?
"	neutral
907	corpus-6-train	MSA	"After dinner with the candy, please.
"	positive
909	corpus-6-train	MSA	"Please get me a dryer.
"	positive
910	corpus-6-dev	MSA	"Can you get me some water? I'm so blind.
"	negative
912	corpus-6-train	MSA	"We're not so hungry.
"	positive
914	corpus-6-train	MSA	"Let me see some brown shoes.
"	neutral
915	corpus-6-train	MSA	"Where, when do we leave?
"	neutral
917	corpus-6-test-corpus-26-train	MSA	"I'll pay you fifty dollars.
"	neutral
918	corpus-6-train	MSA	"Please keep these bags till five o'clock, please. Can I get a receipt for this?
"	neutral
923	corpus-6-train	MSA	"I have a bottle of whiskey.
"	neutral
924	corpus-6-train	MSA	"I'll come see you at ten on Friday.
"	neutral
928	corpus-6-train	MSA	"Is my meal ready?
"	neutral
929	corpus-6-train	MSA	"I like to book for golf.
"	positive
930	corpus-6-train	MSA	"What kind of coins are used in this vending machine?
"	neutral
931	corpus-6-train	MSA	"I like ginger beer.
"	positive
933	corpus-6-train	MSA	"I like some baby food.
"	positive
934	corpus-6-train	MSA	"Cancel the pickle.
"	negative
937	corpus-6-train	MSA	"Is this dress made of nylon?
"	neutral
941	corpus-6-test-corpus-26-train	MSA	"Now I know. What was wrong?
"	neutral
944	corpus-6-train	MSA	"Book, please.
"	positive
947	corpus-6-train	MSA	"I want a tape for the typewriter, please.
"	neutral
948	corpus-6-train	MSA	"Please open the door with the spare key.
"	neutral
950	corpus-6-train	MSA	"I'd like another cup of coffee.
"	neutral
951	corpus-6-train	MSA	"I want one of those burgers so I can go.
"	positive
954	corpus-6-train	MSA	"Can you ask him to call back?
"	neutral
955	corpus-6-train	MSA	"We have a food cart and another for coffee on the train.
"	neutral
