,Sentence_id,sentence,Tokens,POS_Tags,Dialect
80,81,راح لعندهم الاب وهددهم . .,"['راح', 'لعندهم', 'الاب', 'وهددهم', '.', '.']","['فعل+ماضي', 'ظرف', 'اسم', 'فعل+ماضي', 'علامة+ترقيم', 'علامة+ترقيم']",Iraq
81,82,تاني يوم مرقت البنت هي و ابوها و الزعران كانوا موجودين وتذكروا التهديد و خافوا,"['تاني', 'يوم', 'مرقت', 'البنت', 'هي', 'و', 'ابوها', 'و', 'الزعران', 'كانوا', 'موجودين', 'وتذكروا', 'التهديد', 'و', 'خافوا']","['صفة', 'اسم', 'فعل+ماضي', 'اسم', 'ضمير+اشارة', 'عطف', 'اسم', 'عطف', 'اسم', 'فعل+ماضي', 'صفة', 'فعل+ماضي', 'اسم', 'عطف', 'فعل+ماضي']",Palestine
82,83,قام قلا الاول : ماء,"['قام', 'قلا', 'الاول', ':', 'ماء']","['فعل+ماضي', 'فعل+ماضي', 'صفة+عدد', 'علامة+ترقيم', 'اسم']",Tunisia
83,84,التاني : سكر,"['التاني', ':', 'سكر']","['صفة+عدد', 'علامة+ترقيم', 'اسم']",Egypt
84,85,التالت : ليمون,"['التالت', ':', 'ليمون']","['صفة+عدد', 'علامة+ترقيم', 'اسم']",Palestine
85,86,الاب : سترجي اخلطهم,"['الاب', ':', 'سترجي', 'اخلطهم']","['اسم', 'علامة+ترقيم', 'فعل+أمر', 'فعل+أمر']",Sudan
86,87,هههههههههههههههههههههه,['هههههههههههههههههههههه'],['اسم+فعل/جامد'],Yemen
87,88,بسرعه تروح معنا ولا لا,"['بسرعه', 'تروح', 'معنا', 'ولا', 'لا']","['اسم', 'فعل+مضارع', 'اسم', 'عطف', 'أداة+نفي']",Jordan
88,89,هاي الجملة تخلي الواحد,"['هاي', 'الجملة', 'تخلي', 'الواحد']","['ضمير+اشارة', 'اسم', 'فعل+مضارع', 'اسم']",Iraq
89,90,يلبس البنطلون بالمقلوب,"['يلبس', 'البنطلون', 'بالمقلوب']","['فعل+مضارع', 'اسم', 'صفة']",Saudi Arabia
90,91,هههههههههههههههههههههههههه,['هههههههههههههههههههههههههه'],['اسم+فعل/جامد'],Egypt
91,92,الأسطورة تقول . . .,"['الأسطورة', 'تقول', '.', '.', '.']","['اسم', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم']",Algeria
92,93,إذا طلبت من الحجة شغلة وهي بتصلي ! !,"['إذا', 'طلبت', 'من', 'الحجة', 'شغلة', 'وهي', 'بتصلي', '!', '!']","['أداة+ربط', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم', 'ضمير', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم']",Syria
93,94,"وقالت : """" الله أكبر """"""""","['وقالت', ':', 'nan', 'الله', 'أكبر', 'nan']","['فعل+ماضي', 'علامة+ترقيم', 'nan', 'اسم+علم', 'صفة+مقارنة', 'nan']",Modern Standard Arabic
94,95,بتكون موافقه . . .,"['بتكون', 'موافقه', '.', '.', '.']","['فعل+مضارع', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم']",Oman
95,96,"بس لو قالت : """" اللللللللللله أكبرررررررررررر """" . .""""""""","['بس', 'لو', 'قالت', ':', 'nan', 'اللللللللللله', 'أكبرررررررررررر', 'nan', '.', '.']","['عطف', 'أداة+ربط', 'فعل+ماضي', 'علامة+ترقيم', 'nan', 'اسم+علم', 'صفة+مقارنة', 'nan', 'علامة+ترقيم', 'علامة+ترقيم']",Yemen
96,96,"بس لو قالت : """" اللللللللللله أكبرررررررررررر """" . .""""","['بس', 'لو', 'قالت', ':', 'nan', 'اللللللللللله', 'أكبرررررررررررر', 'nan', '.', '.']","['عطف', 'أداة+ربط', 'فعل+ماضي', 'علامة+ترقيم', 'nan', 'اسم+علم', 'صفة+مقارنة', 'nan', 'علامة+ترقيم', 'علامة+ترقيم']",Yemen
97,97,و علت صوتها . .,"['و', 'علت', 'صوتها', '.', '.']","['عطف', 'فعل+ماضي', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم']",Libya
98,98,يعني لو زلمة إعملها ! !,"['يعني', 'لو', 'زلمة', 'إعملها', '!', '!']","['فعل+مضارع', 'أداة+ربط', 'اسم', 'فعل+أمر', 'علامة+ترقيم', 'علامة+ترقيم']",Jordan
99,99,ههههههههههههههههههه,['ههههههههههههههههههه'],['اسم+فعل/جامد'],Palestine
100,100,"في بنت كاتبه : """" من طفولتي مدللة و أعشق الدلال """"""""","['في', 'بنت', 'كاتبه', ':', 'nan', 'من', 'طفولتي', 'مدللة', 'و', 'أعشق', 'الدلال', 'nan']","['حرف+جر', 'اسم', 'صفة', 'علامة+ترقيم', 'nan', 'حرف+جر', 'اسم', 'صفة', 'عطف', 'فعل+مضارع', 'اسم', 'nan']",Egypt
101,101,وهي كانت حارس مرمى بالسطوح لولاد عمها,"['وهي', 'كانت', 'حارس', 'مرمى', 'بالسطوح', 'لولاد', 'عمها']","['ضمير', 'فعل+ماضي', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم']",Syria
102,102,وتقولهم : بدون شمط ! هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,"['وتقولهم', ':', 'بدون', 'شمط', '!', 'هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه']","['فعل+مضارع', 'علامة+ترقيم', 'ظرف', 'اسم', 'علامة+ترقيم', 'اسم+فعل/جامد']",Oman
103,103,إمها بتحكيلها مش فاضيه قاعده بطبخ,"['إمها', 'بتحكيلها', 'مش', 'فاضيه', 'قاعده', 'بطبخ']","['اسم', 'فعل+مضارع', 'أداة+نفي', 'صفة', 'صفة', 'فعل+مضارع']",Egypt
104,104,تعالي,['تعالي'],['فعل+أمر'],Yemen
105,105,غيري حفاضة عبود عاملها على حاله .,"['غيري', 'حفاضة', 'عبود', 'عاملها', 'على', 'حاله', '.']","['اسم', 'اسم', 'اسم+علم', 'اسم', 'حرف+جر', 'اسم', 'علامة+ترقيم']",Syria
106,106,بتصرخ وتقول كل شي أنا أنا,"['بتصرخ', 'وتقول', 'كل', 'شي', 'أنا', 'أنا']","['فعل+مضارع', 'فعل+مضارع', 'اسم+كم', 'اسم', 'ضمير', 'ضمير']",Syria
107,107,بتدخل غرفتها وتسكر الباب,"['بتدخل', 'غرفتها', 'وتسكر', 'الباب']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم']",Saudi Arabia
108,108,وتقعد على الفيس وبتكتب,"['وتقعد', 'على', 'الفيس', 'وبتكتب']","['فعل+مضارع', 'حرف+جر', 'اسم+علم', 'فعل+مضارع']",Qatar
109,109,لدي اميرة أنجبتني فيا رب وفقني لطاعتها وبرها,"['لدي', 'اميرة', 'أنجبتني', 'فيا', 'رب', 'وفقني', 'لطاعتها', 'وبرها']","['ظرف', 'اسم', 'فعل+ماضي', 'أداة+نداء', 'اسم', 'فعل+أمر', 'اسم', 'اسم']",Modern Standard Arabic
110,110,طيب وحفاضة عبود,"['طيب', 'وحفاضة', 'عبود']","['أداة', 'اسم', 'اسم+علم']",Syria
111,111,. . . الولد سمط,"['.', '.', '.', 'الولد', 'سمط']","['علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'فعل+ماضي']",Qatar
112,112,هههههههههههههههههههههههههه,['هههههههههههههههههههههههههه'],['اسم+فعل/جامد'],Egypt
113,113,الايفون و الجالكسي والبلاك بيري : لو ترش عليهم,"['الايفون', 'و', 'الجالكسي', 'والبلاك', 'بيري', ':', 'لو', 'ترش', 'عليهم']","['اسم+علم', 'عطف', 'اسم+علم', 'اسم+علم', 'اسم+علم', 'علامة+ترقيم', 'أداة+ربط', 'فعل+مضارع', 'حرف+جر']",Qatar
114,114,نقطتين,['نقطتين'],['اسم'],Egypt
115,115,مي خربو,"['مي', 'خربو']","['اسم', 'فعل+ماضي']",Syria
116,116,أما أبو كشاف لو ترميه بالغسالة بيطلع و يقول لك :,"['أما', 'أبو', 'كشاف', 'لو', 'ترميه', 'بالغسالة', 'بيطلع', 'و', 'يقول', 'لك', ':']","['أداة+تفصيل', 'اسم', 'اسم', 'أداة+ربط', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'عطف', 'فعل+مضارع', 'حرف+جر', 'علامة+ترقيم']",Libya
117,117,الشامبو و الليفه لو سمحت ههههههههههه,"['الشامبو', 'و', 'الليفه', 'لو', 'سمحت', 'ههههههههههه']","['اسم', 'عطف', 'اسم', 'أداة+ربط', 'فعل+ماضي', 'اسم+فعل/جامد']",Libya
118,118,وازا ما بدك عادي بعرف اسبح,"['وازا', 'ما', 'بدك', 'عادي', 'بعرف', 'اسبح']","['أداة+ربط', 'أداة+نفي', 'فعل+مضارع', 'صفة', 'فعل+مضارع', 'فعل+مضارع']",Jordan
119,119,ثلاثة زعران قاعدين بمزرعه كبست عليهم مكافحة المخدرات الاول طلع فوق عامود كهرباء والثاني نزل تحت سيارة,"['ثلاثة', 'زعران', 'قاعدين', 'بمزرعه', 'كبست', 'عليهم', 'مكافحة', 'المخدرات', 'الاول', 'طلع', 'فوق', 'عامود', 'كهرباء', 'والثاني', 'نزل', 'تحت', 'سيارة']","['اسم+عدد', 'اسم', 'صفة', 'اسم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم', 'صفة+عدد', 'فعل+ماضي', 'ظرف', 'اسم', 'اسم', 'صفة+عدد', 'فعل+ماضي', 'ظرف', 'اسم']",Iraq
120,120,والثالث تخبا تحت حمار,"['والثالث', 'تخبا', 'تحت', 'حمار']","['صفة+عدد', 'فعل+ماضي', 'ظرف', 'اسم']",Iraq
121,121,مسكت المكافحه الاول و سألوه واين المخدرات ?,"['مسكت', 'المكافحه', 'الاول', 'و', 'سألوه', 'واين', 'المخدرات', '?']","['فعل+ماضي', 'اسم', 'صفة+عدد', 'عطف', 'فعل+ماضي', 'أداة+استفهام', 'اسم', 'علامة+ترقيم']",Yemen
122,122,قالهم : انا موظف الكهرباء و بصلح بالعامود ENGLISHTEXT ENGLISHTEXT مسكوا الثاني سألوه واين المخدرات قلهم : انا ميكانيكي و بصلح بالسيارة ENGLISHTEXT ENGLISHTEXT مسكوا الثالث اللي تحت الحمار و سألوه وين المخدرات قالهم : : شو مخدرات وما مخدرات انا هسة انولدت,"['قالهم', ':', 'انا', 'موظف', 'الكهرباء', 'و', 'بصلح', 'بالعامود', 'ENGLISHTEXT', 'ENGLISHTEXT', 'مسكوا', 'الثاني', 'سألوه', 'واين', 'المخدرات', 'قلهم', ':', 'انا', 'ميكانيكي', 'و', 'بصلح', 'بالسيارة', 'ENGLISHTEXT', 'ENGLISHTEXT', 'مسكوا', 'الثالث', 'اللي', 'تحت', 'الحمار', 'و', 'سألوه', 'وين', 'المخدرات', 'قالهم', ':', ':', 'شو', 'مخدرات', 'nan', 'مخدرات', 'انا', 'هسة', 'انولدت']","['فعل+ماضي', 'علامة+ترقيم', 'ضمير', 'اسم', 'اسم', 'عطف', 'فعل+مضارع', 'اسم', 'ENGLISHTEXT', 'ENGLISHTEXT', 'فعل+ماضي', 'صفة+عدد', 'فعل+ماضي', 'أداة+استفهام', 'اسم', 'فعل+ماضي', 'علامة+ترقيم', 'ضمير', 'صفة', 'عطف', 'فعل+مضارع', 'اسم', 'ENGLISHTEXT', 'ENGLISHTEXT', 'فعل+ماضي', 'صفة+عدد', 'اسم+موصول', 'ظرف', 'اسم', 'عطف', 'فعل+ماضي', 'أداة+استفهام', 'اسم', 'فعل+ماضي', 'علامة+ترقيم', 'علامة+ترقيم', 'أداة+استفهام', 'اسم', 'nan', 'اسم', 'ضمير', 'ظرف', 'فعل+ماضي+مجهول']",Iraq
123,124,اغلق هاتفه بعد مكآلمتهآ . .,"['اغلق', 'هاتفه', 'بعد', 'مكآلمتهآ', '.', '.']","['فعل+ماضي', 'اسم', 'ظرف', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم']",Modern Standard Arabic
124,125,صرخ وقآل : . . اححححححححبهاااااااااا,"['صرخ', 'وقآل', ':', '.', '.', 'اححححححححبهاااااااااا']","['فعل+ماضي', 'فعل+ماضي', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع']",Saudi Arabia
125,126,خرجت والدته من خلفه ثم قالت ; !,"['خرجت', 'والدته', 'من', 'خلفه', 'ثم', 'قالت', ';', '!']","['فعل+ماضي', 'اسم', 'حرف+جر', 'اسم', 'عطف', 'فعل+ماضي', 'علامة+ترقيم', 'علامة+ترقيم']",Oman
126,127,من هي تلكك !,"['من', 'هي', 'تلكك', '!']","['ضمير+استفهام', 'ضمير+اشارة', 'ضمير+اشارة', 'علامة+ترقيم']",Saudi Arabia
127,128,قبل رأسها وقال انها تلك ;,"['قبل', 'رأسها', 'وقال', 'انها', 'تلك', ';']","['ظرف', 'اسم', 'فعل+ماضي', 'أداة+ربط', 'ضمير+اشارة', 'علامة+ترقيم']",Oman
128,129,ENGLISHTEXT ام اولادي !,"['ENGLISHTEXT', 'ام', 'اولادي', '!']","['ENGLISHTEXT', 'اسم', 'اسم', 'علامة+ترقيم']",Iraq
129,130,و حبيبتي,"['و', 'حبيبتي']","['عطف', 'اسم']",Tunisia
130,131,واختياري,['واختياري'],['اسم'],Yemen
131,132,مسحت على رأسه وقالت : انت,"['مسحت', 'على', 'رأسه', 'وقالت', ':', 'انت']","['فعل+ماضي', 'حرف+جر', 'اسم', 'فعل+ماضي', 'علامة+ترقيم', 'ضمير']",Saudi Arabia
132,133,لهآ يا ولدي,"['لهآ', 'يا', 'ولدي']","['حرف+جر', 'أداة+نداء', 'اسم']",Modern Standard Arabic
133,134,للقراءة فقط,"['للقراءة', 'فقط']","['اسم', 'ظرف']",Modern Standard Arabic
134,135,للأطلاع فقط,"['للأطلاع', 'فقط']","['اسم', 'ظرف']",Modern Standard Arabic
135,136,امه مو عربيه على فكرة,"['امه', 'مو', 'عربيه', 'على', 'فكرة']","['اسم', 'أداة+نفي', 'صفة', 'حرف+جر', 'اسم']",Yemen
136,137,لاتجربها عشان ماتجيك الزنوبة على غفله,"['لاتجربها', 'عشان', 'ماتجيك', 'الزنوبة', 'على', 'غفله']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم', 'حرف+جر', 'اسم']",Saudi Arabia
137,138,ههههههههههه,['ههههههههههه'],['اسم+فعل/جامد'],Palestine
138,139,البنت لما تشتري شوز جديد,"['البنت', 'لما', 'تشتري', 'شوز', 'جديد']","['اسم', 'أداة+ربط', 'فعل+مضارع', 'اسم', 'صفة']",Egypt
139,140,صاحباتها,['صاحباتها'],['اسم'],Libya
140,141,الأولى : بجنن رووووووعه,"['الأولى', ':', 'بجنن', 'رووووووعه']","['صفة+عدد', 'علامة+ترقيم', 'فعل+مضارع', 'صفة']",Syria
141,142,التانية : ياااي شو حلو,"['التانية', ':', 'ياااي', 'شو', 'حلو']","['صفة+عدد', 'علامة+ترقيم', 'اسم+فعل/جامد', 'اسم+موصول', 'صفة']",Jordan
142,143,الثالثه : طول عمري بحكي إنك زوء,"['الثالثه', ':', 'طول', 'عمري', 'بحكي', 'إنك', 'زوء']","['صفة+عدد', 'علامة+ترقيم', 'اسم', 'اسم', 'فعل+مضارع', 'أداة+ربط', 'اسم']",Lebanon
143,144,الشب لما يشتري شوز جديد,"['الشب', 'لما', 'يشتري', 'شوز', 'جديد']","['اسم', 'أداة+ربط', 'فعل+مضارع', 'اسم', 'صفة']",Saudi Arabia
144,145,أصحابه,['أصحابه'],['اسم'],Syria
145,146,الأول : خدلك ! ! بشبه بوت أخوي الصغير,"['الأول', ':', 'خدلك', '!', '!', 'بشبه', 'بوت', 'أخوي', 'الصغير']","['صفة+عدد', 'علامة+ترقيم', 'فعل+أمر', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم', 'صفة']",Jordan
146,147,إللي بضوي و بطفي,"['إللي', 'بضوي', 'و', 'بطفي']","['اسم+موصول', 'فعل+مضارع', 'عطف', 'فعل+مضارع']",Lebanon
147,148,الثاني : شكله من سوق الحرامية,"['الثاني', ':', 'شكله', 'من', 'سوق', 'الحرامية']","['صفة+عدد', 'علامة+ترقيم', 'اسم', 'حرف+جر', 'اسم', 'اسم']",Iraq
148,149,الثالث : إسمع . لا تمشي معي و إنت,"['الثالث', ':', 'إسمع', '.', 'لا', 'تمشي', 'معي', 'و', 'إنت']","['صفة+عدد', 'علامة+ترقيم', 'فعل+أمر', 'علامة+ترقيم', 'أداة+نفي', 'فعل+مضارع', 'اسم', 'عطف', 'ضمير']",Sudan
149,150,لابسه,['لابسه'],['صفة'],Lebanon
150,151,الرابع : جايب منظر وجهك,"['الرابع', ':', 'جايب', 'منظر', 'وجهك']","['صفة+عدد', 'علامة+ترقيم', 'صفة', 'اسم', 'اسم']",Libya
151,152,الخامس : مبر 9 و 9 و 9 ك وجهك الجديد,"['الخامس', ':', 'nan', '9', 'و', '9', 'و', '9', 'ك', 'وجهك', 'الجديد']","['صفة+عدد', 'علامة+ترقيم', 'nan', 'عدد', 'عطف', 'عدد', 'عطف', 'عدد', 'اسم', 'اسم', 'صفة']",Tunisia
